tour_id,person_id,leg_sequence,population_group,role,origin_type,destination_type,origin_facility_id,destination_facility_id,departure_time_s,origin_tcs_zone,destination_tcs_zone,distance_km,low_classification,base_classification,high_classification
hk_person_04463540::unspecified_ride_tour,hk_person_04463540,0,resident,home_only,home,social,home_hk_hh_1658821,resident_social_osm_missing_53894,42711.0,14,15,8.764472166499703,other_ride,taxi,taxi
hk_person_04463540::unspecified_ride_tour,hk_person_04463540,1,resident,home_only,social,home,resident_social_osm_missing_53894,home_hk_hh_1658821,52311.0,15,14,8.764472166499703,other_ride,taxi,taxi
hk_person_04463619::unspecified_ride_tour,hk_person_04463619,0,resident,home_only,home,social,home_hk_hh_1658849,resident_social_osm_missing_63829,41667.0,14,14,3.254010322117968,taxi,taxi,taxi
hk_person_04463619::unspecified_ride_tour,hk_person_04463619,1,resident,home_only,social,home,resident_social_osm_missing_63829,home_hk_hh_1658849,51267.0,14,14,3.254010322117968,taxi,taxi,taxi
hk_person_04466129::unspecified_ride_tour,hk_person_04466129,2,resident,fixed_worker,home,medical,home_hk_hh_1659723,resident_medical_igeocom_537511,75534.0,14,14,3.400281994435503,other_ride,taxi,taxi
hk_person_04466129::unspecified_ride_tour,hk_person_04466129,3,resident,fixed_worker,medical,home,resident_medical_igeocom_537511,home_hk_hh_1659723,83334.0,14,14,3.400281994435503,other_ride,taxi,taxi
hk_person_04466130::unspecified_ride_tour,hk_person_04466130,0,resident,home_only,home,leisure,home_hk_hh_1659723,resident_leisure_osm_missing_65258,47271.0,14,15,9.748905942372378,other_ride,taxi,taxi
hk_person_04466130::unspecified_ride_tour,hk_person_04466130,1,resident,home_only,leisure,home,resident_leisure_osm_missing_65258,home_hk_hh_1659723,58671.0,15,14,9.748905942372378,other_ride,taxi,taxi
hk_person_04466366::unspecified_ride_tour,hk_person_04466366,0,resident,home_only,home,personal_business,home_hk_hh_1659804,resident_personal_business_osm_3814911683_13266,32309.0,14,14,0.34491079014137,taxi,taxi,taxi
hk_person_04466366::unspecified_ride_tour,hk_person_04466366,1,resident,home_only,personal_business,home,resident_personal_business_osm_3814911683_13266,home_hk_hh_1659804,39209.0,14,14,0.34491079014137,taxi,taxi,taxi
hk_person_04466369::unspecified_ride_tour,hk_person_04466369,0,resident,home_only,home,dining,home_hk_hh_1659804,resident_dining_osm_5346316322_25074,37204.0,14,1,21.65607300912468,taxi,taxi,taxi
hk_person_04466369::unspecified_ride_tour,hk_person_04466369,1,resident,home_only,dining,leisure,resident_dining_osm_5346316322_25074,resident_leisure_osm_missing_56505,43804.0,1,4,9.448184856386801,taxi,taxi,taxi
hk_person_04466369::unspecified_ride_tour,hk_person_04466369,2,resident,home_only,leisure,home,resident_leisure_osm_missing_56505,home_hk_hh_1659804,55204.0,4,14,30.619393737076887,taxi,taxi,taxi
hk_person_04467314::unspecified_ride_tour,hk_person_04467314,0,resident,home_only,home,shopping,home_hk_hh_1660142,resident_shopping_igeocom_560726,36735.0,14,15,9.20532930439541,taxi,taxi,taxi
hk_person_04467314::unspecified_ride_tour,hk_person_04467314,1,resident,home_only,shopping,home,resident_shopping_igeocom_560726,home_hk_hh_1660142,43635.0,15,14,9.20532930439541,taxi,taxi,taxi
hk_person_04467777::unspecified_ride_tour,hk_person_04467777,0,resident,home_only,home,shopping,home_hk_hh_1660292,resident_shopping_igeocom_547744,51700.0,14,19,25.636764399284182,taxi,taxi,taxi
hk_person_04467777::unspecified_ride_tour,hk_person_04467777,1,resident,home_only,shopping,home,resident_shopping_igeocom_547744,home_hk_hh_1660292,58600.0,19,14,25.636764399284182,taxi,taxi,taxi
hk_person_04468369::unspecified_ride_tour,hk_person_04468369,2,resident,fixed_worker,home,shopping,home_hk_hh_1660491,resident_shopping_osm_12002314402_43340,69093.0,14,14,3.2537304093683668,taxi,taxi,taxi
hk_person_04468369::unspecified_ride_tour,hk_person_04468369,3,resident,fixed_worker,shopping,social,resident_shopping_osm_12002314402_43340,resident_social_osm_6282414185_27616,75993.0,14,5,22.85945002331244,taxi,taxi,taxi
hk_person_04468369::unspecified_ride_tour,hk_person_04468369,4,resident,fixed_worker,social,home,resident_social_osm_6282414185_27616,home_hk_hh_1660491,85593.0,5,14,22.64960817639512,taxi,taxi,taxi
hk_person_04470738::unspecified_ride_tour,hk_person_04470738,0,resident,home_only,home,shopping,home_hk_hh_1661312,resident_shopping_osm_4437614252_17384,52261.0,14,14,1.0032066334236416,other_ride,taxi,taxi
hk_person_04470738::unspecified_ride_tour,hk_person_04470738,1,resident,home_only,shopping,home,resident_shopping_osm_4437614252_17384,home_hk_hh_1661312,59161.0,14,14,1.0032066334236416,other_ride,taxi,taxi
hk_person_04472233::unspecified_ride_tour,hk_person_04472233,0,resident,home_only,home,medical,home_hk_hh_1661828,resident_medical_igeocom_541039,34066.0,23,14,5.636474968575746,taxi,taxi,taxi
hk_person_04472233::unspecified_ride_tour,hk_person_04472233,1,resident,home_only,medical,home,resident_medical_igeocom_541039,home_hk_hh_1661828,41866.0,14,23,5.636474968575746,taxi,taxi,taxi
hk_person_04475367::unspecified_ride_tour,hk_person_04475367,0,resident,home_only,home,leisure,home_hk_hh_1662910,resident_leisure_osm_6315336302_27974,33214.0,14,14,0.8408234149219596,taxi,taxi,taxi
hk_person_04475367::unspecified_ride_tour,hk_person_04475367,1,resident,home_only,leisure,medical,resident_leisure_osm_6315336302_27974,resident_medical_igeocom_550981,44614.0,14,16,8.699863678105384,taxi,taxi,taxi
hk_person_04475367::unspecified_ride_tour,hk_person_04475367,2,resident,home_only,medical,home,resident_medical_igeocom_550981,home_hk_hh_1662910,52414.0,16,14,9.06415273072464,taxi,taxi,taxi
hk_person_04476154::unspecified_ride_tour,hk_person_04476154,0,resident,home_only,home,shopping,home_hk_hh_1663183,resident_shopping_osm_4679829241_18799,38577.0,14,23,7.167435557967824,taxi,other_ride,taxi
hk_person_04476154::unspecified_ride_tour,hk_person_04476154,1,resident,home_only,shopping,dining,resident_shopping_osm_4679829241_18799,resident_dining_osm_10796686878_38107,45477.0,23,15,3.87368643736186,taxi,other_ride,taxi
hk_person_04476154::unspecified_ride_tour,hk_person_04476154,2,resident,home_only,dining,home,resident_dining_osm_10796686878_38107,home_hk_hh_1663183,52077.0,15,14,10.444360002155825,taxi,other_ride,taxi
hk_person_04476687::unspecified_ride_tour,hk_person_04476687,0,resident,home_only,home,social,home_hk_hh_1663372,resident_social_osm_13426457001_47376,52913.0,14,14,5.391158186911307,taxi,taxi,taxi
hk_person_04476687::unspecified_ride_tour,hk_person_04476687,1,resident,home_only,social,home,resident_social_osm_13426457001_47376,home_hk_hh_1663372,62513.0,14,14,5.391158186911307,taxi,taxi,taxi
hk_person_04476710::unspecified_ride_tour,hk_person_04476710,2,resident,fixed_worker,home,shopping,home_hk_hh_1663379,resident_shopping_igeocom_545790,62679.0,14,14,1.8905126713365694,taxi,taxi,taxi
hk_person_04476710::unspecified_ride_tour,hk_person_04476710,3,resident,fixed_worker,shopping,leisure,resident_shopping_igeocom_545790,resident_leisure_igeocom_562362,69579.0,14,7,20.77410696275089,taxi,taxi,taxi
hk_person_04476710::unspecified_ride_tour,hk_person_04476710,4,resident,fixed_worker,leisure,home,resident_leisure_igeocom_562362,home_hk_hh_1663379,80979.0,7,14,21.775285299093294,taxi,taxi,taxi
hk_person_04477263::unspecified_ride_tour,hk_person_04477263,0,resident,home_only,home,shopping,home_hk_hh_1663575,resident_shopping_osm_missing_69921,62029.0,14,14,0.27009391185474996,taxi,taxi,taxi
hk_person_04477263::unspecified_ride_tour,hk_person_04477263,1,resident,home_only,shopping,dining,resident_shopping_osm_missing_69921,resident_dining_osm_11577944848_42421,68929.0,14,14,4.1119162274094005,taxi,taxi,taxi
hk_person_04477263::unspecified_ride_tour,hk_person_04477263,2,resident,home_only,dining,home,resident_dining_osm_11577944848_42421,home_hk_hh_1663575,75529.0,14,14,4.151094554964964,taxi,taxi,taxi
hk_person_04479210::unspecified_ride_tour,hk_person_04479210,2,resident,fixed_worker,home,dining,home_hk_hh_1664246,resident_dining_osm_12005777965_43389,63481.0,14,14,2.3885063987966815,taxi,taxi,taxi
hk_person_04479210::unspecified_ride_tour,hk_person_04479210,3,resident,fixed_worker,dining,social,resident_dining_osm_12005777965_43389,resident_social_igeocom_534870,70081.0,14,14,0.8526302338927998,taxi,taxi,taxi
hk_person_04479210::unspecified_ride_tour,hk_person_04479210,4,resident,fixed_worker,social,home,resident_social_igeocom_534870,home_hk_hh_1664246,79681.0,14,14,2.7728508026680654,taxi,taxi,taxi
hk_person_04479942::unspecified_ride_tour,hk_person_04479942,0,resident,home_only,home,dining,home_hk_hh_1664482,resident_dining_osm_missing_69922,58178.0,14,14,0.9619918789176499,taxi,taxi,taxi
hk_person_04479942::unspecified_ride_tour,hk_person_04479942,1,resident,home_only,dining,home,resident_dining_osm_missing_69922,home_hk_hh_1664482,64778.0,14,14,0.9619918789176499,taxi,taxi,taxi
hk_person_04480896::unspecified_ride_tour,hk_person_04480896,2,resident,tertiary_student,home,social,home_hk_hh_1664809,resident_social_osm_4841451391_19377,56956.0,14,11,17.811678348211455,taxi,other_ride,taxi
hk_person_04480896::unspecified_ride_tour,hk_person_04480896,3,resident,tertiary_student,social,home,resident_social_osm_4841451391_19377,home_hk_hh_1664809,66556.0,11,14,17.811678348211455,taxi,other_ride,taxi
hk_person_04480940::unspecified_ride_tour,hk_person_04480940,0,resident,work_home,home,personal_business,home_hk_hh_1664824,resident_personal_business_osm_1950942125_4566,51631.0,23,14,7.100974383618079,taxi,other_ride,taxi
hk_person_04480940::unspecified_ride_tour,hk_person_04480940,1,resident,work_home,personal_business,home,resident_personal_business_osm_1950942125_4566,home_hk_hh_1664824,58531.0,14,23,7.100974383618079,taxi,other_ride,taxi
hk_person_04487317::unspecified_ride_tour,hk_person_04487317,0,resident,home_only,home,leisure,home_hk_hh_1667043,resident_leisure_igeocom_21063114,48920.0,14,14,1.3775128714555513,taxi,taxi,taxi
hk_person_04487317::unspecified_ride_tour,hk_person_04487317,1,resident,home_only,leisure,dining,resident_leisure_igeocom_21063114,resident_dining_osm_9894680313_36124,60320.0,14,6,21.483788047948817,taxi,taxi,taxi
hk_person_04487317::unspecified_ride_tour,hk_person_04487317,2,resident,home_only,dining,home,resident_dining_osm_9894680313_36124,home_hk_hh_1667043,66920.0,6,14,21.80342875567007,taxi,taxi,taxi
hk_person_04488312::unspecified_ride_tour,hk_person_04488312,2,resident,fixed_worker,home,personal_business,home_hk_hh_1667400,resident_personal_business_igeocom_525867,65697.0,14,14,1.0657215117003371,taxi,taxi,taxi
hk_person_04488312::unspecified_ride_tour,hk_person_04488312,3,resident,fixed_worker,personal_business,home,resident_personal_business_igeocom_525867,home_hk_hh_1667400,72597.0,14,14,1.0657215117003371,taxi,taxi,taxi
hk_person_04489011::unspecified_ride_tour,hk_person_04489011,2,resident,fixed_worker,home,leisure,home_hk_hh_1667638,resident_leisure_osm_4850648413_20680,66304.0,14,14,1.571758934628953,taxi,taxi,taxi
hk_person_04489011::unspecified_ride_tour,hk_person_04489011,3,resident,fixed_worker,leisure,home,resident_leisure_osm_4850648413_20680,home_hk_hh_1667638,77704.0,14,14,1.571758934628953,taxi,taxi,taxi
hk_person_04490346::unspecified_ride_tour,hk_person_04490346,0,resident,home_only,home,shopping,home_hk_hh_1668117,resident_shopping_osm_4856336520_21092,38369.0,14,1,24.81962981527111,taxi,taxi,taxi
hk_person_04490346::unspecified_ride_tour,hk_person_04490346,1,resident,home_only,shopping,home,resident_shopping_osm_4856336520_21092,home_hk_hh_1668117,45269.0,1,14,24.81962981527111,taxi,taxi,taxi
hk_person_04491765::unspecified_ride_tour,hk_person_04491765,2,resident,fixed_worker,home,personal_business,home_hk_hh_1668621,resident_personal_business_osm_4856397017_21154,79200.0,14,3,26.090572582991655,taxi,taxi,taxi
hk_person_04491765::unspecified_ride_tour,hk_person_04491765,3,resident,fixed_worker,personal_business,leisure,resident_personal_business_osm_4856397017_21154,resident_leisure_igeocom_537147,86100.0,3,2,2.186801077490595,taxi,taxi,taxi
hk_person_04491765::unspecified_ride_tour,hk_person_04491765,4,resident,fixed_worker,leisure,home,resident_leisure_igeocom_537147,home_hk_hh_1668621,91800.0,2,14,26.07795026443991,taxi,taxi,taxi
hk_person_04491875::unspecified_ride_tour,hk_person_04491875,0,resident,home_only,home,dining,home_hk_hh_1668666,resident_dining_osm_2406455208_6432,39443.0,14,15,8.094563283510784,taxi,taxi,taxi
hk_person_04491875::unspecified_ride_tour,hk_person_04491875,1,resident,home_only,dining,home,resident_dining_osm_2406455208_6432,home_hk_hh_1668666,46043.0,15,14,8.094563283510784,taxi,taxi,taxi
hk_person_04493186::unspecified_ride_tour,hk_person_04493186,2,resident,work_mobile,home,dining,home_hk_hh_1669136,resident_dining_osm_5395674422_25209,64403.0,14,20,26.69701732121885,taxi,taxi,taxi
hk_person_04493186::unspecified_ride_tour,hk_person_04493186,3,resident,work_mobile,dining,home,resident_dining_osm_5395674422_25209,home_hk_hh_1669136,71003.0,20,14,26.69701732121885,taxi,taxi,taxi
hk_person_04493660::unspecified_ride_tour,hk_person_04493660,0,resident,home_only,home,dining,home_hk_hh_1669300,resident_dining_osm_12022913238_43493,35751.0,14,14,1.4086107398940784,taxi,taxi,taxi
hk_person_04493660::unspecified_ride_tour,hk_person_04493660,1,resident,home_only,dining,home,resident_dining_osm_12022913238_43493,home_hk_hh_1669300,42351.0,14,14,1.4086107398940784,taxi,taxi,taxi
hk_person_04495134::unspecified_ride_tour,hk_person_04495134,2,resident,work_mobile,home,shopping,home_hk_hh_1669810,resident_shopping_igeocom_21083563,70564.0,14,14,1.6859316538723548,taxi,taxi,taxi
hk_person_04495134::unspecified_ride_tour,hk_person_04495134,3,resident,work_mobile,shopping,dining,resident_shopping_igeocom_21083563,resident_dining_osm_4862384420_22688,77464.0,14,9,26.306855361203304,taxi,taxi,taxi
hk_person_04495134::unspecified_ride_tour,hk_person_04495134,4,resident,work_mobile,dining,home,resident_dining_osm_4862384420_22688,home_hk_hh_1669810,84064.0,9,14,27.959046647862685,taxi,taxi,taxi
hk_person_04496073::unspecified_ride_tour,hk_person_04496073,2,resident,fixed_worker,home,leisure,home_hk_hh_1670153,resident_leisure_igeocom_537172,63849.0,14,14,2.6870000917237915,taxi,taxi,taxi
hk_person_04496073::unspecified_ride_tour,hk_person_04496073,3,resident,fixed_worker,leisure,shopping,resident_leisure_igeocom_537172,resident_shopping_igeocom_530871,75249.0,14,14,0.6894494132798753,taxi,taxi,taxi
hk_person_04496073::unspecified_ride_tour,hk_person_04496073,4,resident,fixed_worker,shopping,home,resident_shopping_igeocom_530871,home_hk_hh_1670153,82149.0,14,14,2.9967235597131467,taxi,taxi,taxi
hk_person_04496497::unspecified_ride_tour,hk_person_04496497,0,resident,home_only,home,shopping,home_hk_hh_1670303,resident_shopping_igeocom_563241,54014.0,14,14,1.4503072863626605,taxi,taxi,taxi
hk_person_04496497::unspecified_ride_tour,hk_person_04496497,1,resident,home_only,shopping,home,resident_shopping_igeocom_563241,home_hk_hh_1670303,60914.0,14,14,1.4503072863626605,taxi,taxi,taxi
hk_person_04498258::unspecified_ride_tour,hk_person_04498258,0,resident,home_only,home,social,home_hk_hh_1670948,resident_social_osm_4862605960_22840,35029.0,14,5,23.77269538653508,taxi,taxi,taxi
hk_person_04498258::unspecified_ride_tour,hk_person_04498258,1,resident,home_only,social,home,resident_social_osm_4862605960_22840,home_hk_hh_1670948,44629.0,5,14,23.77269538653508,taxi,taxi,taxi
hk_person_04498758::unspecified_ride_tour,hk_person_04498758,2,resident,fixed_worker,home,leisure,home_hk_hh_1671121,resident_leisure_igeocom_536438,72891.0,14,14,1.157179882898046,taxi,taxi,taxi
hk_person_04498758::unspecified_ride_tour,hk_person_04498758,3,resident,fixed_worker,leisure,home,resident_leisure_igeocom_536438,home_hk_hh_1671121,84291.0,14,14,1.157179882898046,taxi,taxi,taxi
hk_person_04499070::unspecified_ride_tour,hk_person_04499070,2,resident,fixed_worker,home,personal_business,home_hk_hh_1671231,resident_personal_business_osm_9642166835_34740,66199.0,14,14,0.20865781919919735,taxi,taxi,taxi
hk_person_04499070::unspecified_ride_tour,hk_person_04499070,3,resident,fixed_worker,personal_business,dining,resident_personal_business_osm_9642166835_34740,resident_dining_osm_4924242473_23726,73099.0,14,22,10.776943563399639,taxi,taxi,taxi
hk_person_04499070::unspecified_ride_tour,hk_person_04499070,4,resident,fixed_worker,dining,home,resident_dining_osm_4924242473_23726,home_hk_hh_1671231,79699.0,22,14,10.834793203854801,taxi,taxi,taxi
hk_person_04499622::unspecified_ride_tour,hk_person_04499622,0,resident,home_only,home,shopping,home_hk_hh_1671426,resident_shopping_igeocom_542253,43976.0,14,14,2.622167916683688,taxi,taxi,taxi
hk_person_04499622::unspecified_ride_tour,hk_person_04499622,1,resident,home_only,shopping,social,resident_shopping_igeocom_542253,resident_social_igeocom_561331,50876.0,14,14,2.636093454935706,taxi,taxi,taxi
hk_person_04499622::unspecified_ride_tour,hk_person_04499622,2,resident,home_only,social,home,resident_social_igeocom_561331,home_hk_hh_1671426,60476.0,14,14,0.9443479153771418,taxi,taxi,taxi
hk_person_04500792::unspecified_ride_tour,hk_person_04500792,2,resident,fixed_worker,home,social,home_hk_hh_1671837,resident_social_igeocom_562055,72385.0,14,14,0.5386827517288325,other_ride,taxi,taxi
hk_person_04500792::unspecified_ride_tour,hk_person_04500792,3,resident,fixed_worker,social,home,resident_social_igeocom_562055,home_hk_hh_1671837,81985.0,14,14,0.5386827517288325,other_ride,taxi,taxi
hk_person_04505347::unspecified_ride_tour,hk_person_04505347,0,resident,home_only,home,shopping,home_hk_hh_1673550,resident_shopping_igeocom_561428,49126.0,14,14,1.6800594129544035,taxi,taxi,taxi
hk_person_04505347::unspecified_ride_tour,hk_person_04505347,1,resident,home_only,shopping,home,resident_shopping_igeocom_561428,home_hk_hh_1673550,56026.0,14,14,1.6800594129544035,taxi,taxi,taxi
hk_person_04505499::unspecified_ride_tour,hk_person_04505499,2,resident,fixed_worker,home,leisure,home_hk_hh_1673605,resident_leisure_igeocom_538038,76801.0,14,14,3.0322916013511216,taxi,taxi,taxi
hk_person_04505499::unspecified_ride_tour,hk_person_04505499,3,resident,fixed_worker,leisure,home,resident_leisure_igeocom_538038,home_hk_hh_1673605,88201.0,14,14,3.0322916013511216,taxi,taxi,taxi
hk_person_04506918::unspecified_ride_tour,hk_person_04506918,0,resident,home_only,home,social,home_hk_hh_1674146,resident_social_igeocom_529200,37584.0,14,14,8.396409915628993,taxi,taxi,taxi
hk_person_04506918::unspecified_ride_tour,hk_person_04506918,1,resident,home_only,social,shopping,resident_social_igeocom_529200,resident_shopping_osm_4437614116_17383,47184.0,14,14,7.5404694137363695,taxi,taxi,taxi
hk_person_04506918::unspecified_ride_tour,hk_person_04506918,2,resident,home_only,shopping,home,resident_shopping_osm_4437614116_17383,home_hk_hh_1674146,54084.0,14,14,2.0428585724801094,taxi,taxi,taxi
hk_person_04507334::unspecified_ride_tour,hk_person_04507334,2,resident,work_mobile,home,personal_business,home_hk_hh_1674300,resident_personal_business_osm_4850676193_20687,67666.0,14,5,24.236571203466507,taxi,taxi,taxi
hk_person_04507334::unspecified_ride_tour,hk_person_04507334,3,resident,work_mobile,personal_business,home,resident_personal_business_osm_4850676193_20687,home_hk_hh_1674300,74566.0,5,14,24.236571203466507,taxi,taxi,taxi
hk_person_04507395::unspecified_ride_tour,hk_person_04507395,2,resident,fixed_worker,home,personal_business,home_hk_hh_1674320,resident_personal_business_igeocom_21185096,66582.0,14,23,11.433628199393642,taxi,taxi,taxi
hk_person_04507395::unspecified_ride_tour,hk_person_04507395,3,resident,fixed_worker,personal_business,social,resident_personal_business_igeocom_21185096,resident_social_igeocom_21131415,73482.0,23,14,11.323994222982613,taxi,taxi,taxi
hk_person_04507395::unspecified_ride_tour,hk_person_04507395,4,resident,fixed_worker,social,home,resident_social_igeocom_21131415,home_hk_hh_1674320,83082.0,14,14,2.023968358863857,taxi,taxi,taxi
hk_person_04508099::unspecified_ride_tour,hk_person_04508099,2,resident,fixed_worker,home,social,home_hk_hh_1674593,resident_social_osm_5037090149_24293,64856.0,14,15,7.856637773515286,taxi,taxi,taxi
hk_person_04508099::unspecified_ride_tour,hk_person_04508099,3,resident,fixed_worker,social,dining,resident_social_osm_5037090149_24293,resident_dining_osm_2403331638_6320,74456.0,15,15,0.8224052091919416,taxi,taxi,taxi
hk_person_04508099::unspecified_ride_tour,hk_person_04508099,4,resident,fixed_worker,dining,home,resident_dining_osm_2403331638_6320,home_hk_hh_1674593,81056.0,15,14,7.354397025593952,taxi,taxi,taxi
hk_person_04512997::unspecified_ride_tour,hk_person_04512997,0,resident,home_only,home,dining,home_hk_hh_1676460,resident_dining_osm_missing_67050,46807.0,23,13,14.034407590554139,taxi,taxi,other_ride
hk_person_04512997::unspecified_ride_tour,hk_person_04512997,1,resident,home_only,dining,home,resident_dining_osm_missing_67050,home_hk_hh_1676460,53407.0,13,23,14.034407590554139,taxi,taxi,other_ride
hk_person_04513387::unspecified_ride_tour,hk_person_04513387,0,resident,home_only,home,medical,home_hk_hh_1676612,resident_medical_igeocom_21136859,44722.0,14,14,0.6482825267003726,taxi,taxi,taxi
hk_person_04513387::unspecified_ride_tour,hk_person_04513387,1,resident,home_only,medical,home,resident_medical_igeocom_21136859,home_hk_hh_1676612,52522.0,14,14,0.6482825267003726,taxi,taxi,taxi
hk_person_04515258::unspecified_ride_tour,hk_person_04515258,0,resident,home_only,home,dining,home_hk_hh_1677317,resident_dining_osm_4860351325_22027,55908.0,14,11,16.097832639077478,other_ride,taxi,taxi
hk_person_04515258::unspecified_ride_tour,hk_person_04515258,1,resident,home_only,dining,leisure,resident_dining_osm_4860351325_22027,resident_leisure_igeocom_532174,62508.0,11,11,2.3526360380443134,other_ride,taxi,taxi
hk_person_04515258::unspecified_ride_tour,hk_person_04515258,2,resident,home_only,leisure,home,resident_leisure_igeocom_532174,home_hk_hh_1677317,73908.0,11,14,18.109751014181725,other_ride,taxi,taxi
hk_person_04516927::unspecified_ride_tour,hk_person_04516927,2,resident,fixed_worker,home,personal_business,home_hk_hh_1677942,resident_personal_business_osm_9432601396_34502,62942.0,14,7,22.322625044718272,other_ride,taxi,taxi
hk_person_04516927::unspecified_ride_tour,hk_person_04516927,3,resident,fixed_worker,personal_business,home,resident_personal_business_osm_9432601396_34502,home_hk_hh_1677942,69842.0,7,14,22.322625044718272,other_ride,taxi,taxi
hk_person_04518127::unspecified_ride_tour,hk_person_04518127,0,resident,home_only,home,leisure,home_hk_hh_1678404,resident_leisure_igeocom_538625,42195.0,14,14,3.3499866222996153,taxi,taxi,taxi
hk_person_04518127::unspecified_ride_tour,hk_person_04518127,1,resident,home_only,leisure,personal_business,resident_leisure_igeocom_538625,resident_personal_business_osm_12003266856_43371,53595.0,14,14,2.9762066311279156,taxi,taxi,taxi
hk_person_04518127::unspecified_ride_tour,hk_person_04518127,2,resident,home_only,personal_business,home,resident_personal_business_osm_12003266856_43371,home_hk_hh_1678404,60495.0,14,14,1.3327744108666448,taxi,taxi,taxi
hk_person_04518901::unspecified_ride_tour,hk_person_04518901,0,resident,home_only,home,dining,home_hk_hh_1678688,resident_dining_osm_12238604885_44087,48073.0,14,12,16.756215893411504,taxi,other_ride,taxi
hk_person_04518901::unspecified_ride_tour,hk_person_04518901,1,resident,home_only,dining,home,resident_dining_osm_12238604885_44087,home_hk_hh_1678688,54673.0,12,14,16.756215893411504,taxi,other_ride,taxi
hk_person_04519887::unspecified_ride_tour,hk_person_04519887,0,resident,home_only,home,medical,home_hk_hh_1679039,resident_medical_osm_missing_52502,37175.0,14,22,13.454759791059159,taxi,taxi,taxi
hk_person_04519887::unspecified_ride_tour,hk_person_04519887,1,resident,home_only,medical,leisure,resident_medical_osm_missing_52502,resident_leisure_osm_missing_72947,44975.0,22,14,9.609415005875503,taxi,taxi,taxi
hk_person_04519887::unspecified_ride_tour,hk_person_04519887,2,resident,home_only,leisure,home,resident_leisure_osm_missing_72947,home_hk_hh_1679039,56375.0,14,14,3.8495739386435175,taxi,taxi,taxi
hk_person_04520643::unspecified_ride_tour,hk_person_04520643,0,resident,home_only,home,leisure,home_hk_hh_1679319,resident_leisure_igeocom_547454,30600.0,14,7,21.767347335301693,taxi,taxi,taxi
hk_person_04520643::unspecified_ride_tour,hk_person_04520643,1,resident,home_only,leisure,personal_business,resident_leisure_igeocom_547454,resident_personal_business_igeocom_21247240,42000.0,7,9,5.794717108701006,taxi,taxi,taxi
hk_person_04520643::unspecified_ride_tour,hk_person_04520643,2,resident,home_only,personal_business,home,resident_personal_business_igeocom_21247240,home_hk_hh_1679319,48900.0,9,14,27.56206095005017,taxi,taxi,taxi
hk_person_04523550::unspecified_ride_tour,hk_person_04523550,2,resident,fixed_worker,home,dining,home_hk_hh_1680370,resident_dining_osm_13429965601_47386,65814.0,14,14,2.3771275699823105,taxi,taxi,taxi
hk_person_04523550::unspecified_ride_tour,hk_person_04523550,3,resident,fixed_worker,dining,dining,resident_dining_osm_13429965601_47386,resident_dining_osm_9894286187_36123,72414.0,14,6,21.38904012415498,taxi,taxi,taxi
hk_person_04523550::unspecified_ride_tour,hk_person_04523550,4,resident,fixed_worker,dining,home,resident_dining_osm_9894286187_36123,home_hk_hh_1680370,79014.0,6,14,22.530213571354064,taxi,taxi,taxi
hk_person_04523619::unspecified_ride_tour,hk_person_04523619,2,resident,fixed_worker,home,shopping,home_hk_hh_1680398,resident_shopping_igeocom_556738,70582.0,14,15,8.707558779214855,taxi,taxi,taxi
hk_person_04523619::unspecified_ride_tour,hk_person_04523619,3,resident,fixed_worker,shopping,dining,resident_shopping_igeocom_556738,resident_dining_osm_3906603428_13465,77482.0,15,23,7.042582306394488,taxi,taxi,taxi
hk_person_04523619::unspecified_ride_tour,hk_person_04523619,4,resident,fixed_worker,dining,home,resident_dining_osm_3906603428_13465,home_hk_hh_1680398,84082.0,23,14,14.818425193951606,taxi,taxi,taxi
hk_person_04523926::unspecified_ride_tour,hk_person_04523926,0,resident,home_only,home,leisure,home_hk_hh_1680503,resident_leisure_igeocom_549852,37065.0,14,23,8.865882616345939,taxi,taxi,taxi
hk_person_04523926::unspecified_ride_tour,hk_person_04523926,1,resident,home_only,leisure,social,resident_leisure_igeocom_549852,resident_social_igeocom_528435,48465.0,23,25,34.842531259907034,taxi,taxi,taxi
hk_person_04523926::unspecified_ride_tour,hk_person_04523926,2,resident,home_only,social,home,resident_social_igeocom_528435,home_hk_hh_1680503,58065.0,25,14,36.984905120687074,taxi,taxi,taxi
hk_person_04524879::unspecified_ride_tour,hk_person_04524879,2,resident,day_school_student,home,shopping,home_hk_hh_1680848,resident_shopping_osm_4675924775_18797,64541.0,14,14,3.8079242010439858,taxi,taxi,taxi
hk_person_04524879::unspecified_ride_tour,hk_person_04524879,3,resident,day_school_student,shopping,home,resident_shopping_osm_4675924775_18797,home_hk_hh_1680848,71441.0,14,14,3.8079242010439858,taxi,taxi,taxi
hk_person_04525372::unspecified_ride_tour,hk_person_04525372,0,resident,home_only,home,personal_business,home_hk_hh_1681033,resident_personal_business_igeocom_545392,52475.0,14,14,2.3462911928618704,taxi,taxi,taxi
hk_person_04525372::unspecified_ride_tour,hk_person_04525372,1,resident,home_only,personal_business,home,resident_personal_business_igeocom_545392,home_hk_hh_1681033,59375.0,14,14,2.3462911928618704,taxi,taxi,taxi
hk_person_04526789::unspecified_ride_tour,hk_person_04526789,0,resident,home_only,home,dining,home_hk_hh_1681541,resident_dining_osm_12704162969_45329,45325.0,14,14,1.0228059989191065,taxi,taxi,taxi
