person_id,leg_sequence,mode,cost_component,cost_hkd,cost_source,cost_effective_date,cost_quality,origin_facility_id,destination_facility_id,origin_type,destination_type,departure_time_s,population_group,role,is_discretionary,euclidean_distance_m,fare_uncertainty_low_hkd,fare_uncertainty_high_hkd,bus_fare_estimate_hkd,gmb_fare_estimate_hkd,train_fare_estimate_hkd,light_rail_fare_estimate_hkd,ferry_fare_estimate_hkd,nearest_reference_distance_gap_m,transfer_concession_hkd,transfer_concession_status,transfer_concession_source,fare_passenger_type,fare_payment_medium,estimation_method
hk_collective_000366,0,pt,pt_base_fare_adult_octopus_distance_proxy,11.1,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000366,resident_social_osm_7336866_51621,home,social,36294.0,resident,home_only,True,6218.393527932951,5.4,50.0,11.0,11.7,11.1,5.4,20.0,281.6,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000366,1,pt,pt_base_fare_adult_octopus_distance_proxy,15.9,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,resident_social_osm_7336866_51621,resident_dining_osm_6815269168_29952,social,dining,45894.0,resident,home_only,True,14226.802984405056,7.7,55.8,14.3,19.1,15.9,7.7,55.8,2726.8,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000366,2,pt,pt_base_fare_adult_octopus_distance_proxy,18.1,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,resident_dining_osm_6815269168_29952,home_hk_collective_000366,dining,home,52494.0,resident,home_only,True,19080.30037886998,7.7,34.6,17.2,18.1,22.9,7.7,21.6,7580.3,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000367,0,pt,pt_base_fare_adult_octopus_distance_proxy,11.1,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000367,work_poi_igeocom:560258,home,work,30806.0,resident,fixed_worker,False,6739.754928066145,5.4,50.0,11.0,11.7,11.1,5.4,20.0,239.8,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000367,1,pt,pt_base_fare_adult_octopus_distance_proxy,11.1,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_poi_igeocom:560258,home_hk_collective_000367,work,home,51554.0,resident,fixed_worker,False,6739.754928066145,5.4,50.0,11.0,11.7,11.1,5.4,20.0,239.8,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000368,0,pt,pt_base_fare_adult_octopus_distance_proxy,28.6,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000368,work_poi_igeocom:21247207,home,work,33581.0,resident,fixed_worker,False,26634.57325467565,7.7,50.0,23.8,28.6,30.2,7.7,50.0,15134.6,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000368,1,pt,pt_base_fare_adult_octopus_distance_proxy,28.6,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_poi_igeocom:21247207,home_hk_collective_000368,work,home,70962.0,resident,fixed_worker,False,26634.57325467565,7.7,50.0,23.8,28.6,30.2,7.7,50.0,15134.6,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000369,0,pt,pt_base_fare_adult_octopus_distance_proxy,21.6,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000369,work_poi_osm:missing:72733,home,work,28487.0,resident,fixed_worker,False,21945.69710177088,7.7,36.7,19.6,25.0,22.5,7.7,21.6,10445.7,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000369,1,pt,pt_base_fare_adult_octopus_distance_proxy,21.6,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_poi_osm:missing:72733,home_hk_collective_000369,work,home,53413.0,resident,fixed_worker,False,21945.69710177088,7.7,36.7,19.6,25.0,22.5,7.7,21.6,10445.7,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000370,0,pt,pt_base_fare_adult_octopus_distance_proxy,24.5,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000370,work_poi_igeocom:560416,home,work,28455.0,resident,fixed_worker,False,24556.43616136032,7.7,50.0,23.8,28.6,24.5,7.7,50.0,13056.4,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000370,1,pt,pt_base_fare_adult_octopus_distance_proxy,24.5,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_poi_igeocom:560416,home_hk_collective_000370,work,home,58252.0,resident,fixed_worker,False,24556.43616136032,7.7,50.0,23.8,28.6,24.5,7.7,50.0,13056.4,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000371,0,pt,pt_base_fare_adult_octopus_distance_proxy,28.6,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000371,work_poi_igeocom:540498,home,work,32122.0,resident,fixed_worker,False,31250.017986777766,7.7,54.4,27.9,28.6,54.4,7.7,50.0,19750.0,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000371,1,pt,pt_base_fare_adult_octopus_distance_proxy,28.6,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_poi_igeocom:540498,home_hk_collective_000371,work,home,67577.0,resident,fixed_worker,False,31250.017986777766,7.7,54.4,27.9,28.6,54.4,7.7,50.0,19750.0,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000372,0,pt,pt_base_fare_adult_octopus_distance_proxy,28.6,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000372,work_poi_osm:13249029846:46759,home,work,28182.0,resident,fixed_worker,False,28681.043679783415,7.7,54.4,27.3,28.6,30.2,7.7,50.0,17181.0,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000372,1,pt,pt_base_fare_adult_octopus_distance_proxy,28.6,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_poi_osm:13249029846:46759,home_hk_collective_000372,work,home,56819.0,resident,fixed_worker,False,28681.043679783415,7.7,54.4,27.3,28.6,30.2,7.7,50.0,17181.0,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000373,0,pt,pt_base_fare_adult_octopus_distance_proxy,21.6,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000373,work_poi_osm:5777613389:26357,home,work,26942.0,resident,fixed_worker,False,21758.26072392809,7.7,36.7,19.6,25.0,22.5,7.7,21.6,10258.3,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000373,1,pt,pt_base_fare_adult_octopus_distance_proxy,21.6,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_poi_osm:5777613389:26357,home_hk_collective_000373,work,home,60497.0,resident,fixed_worker,False,21758.26072392809,7.7,36.7,19.6,25.0,22.5,7.7,21.6,10258.3,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000374,0,pt,pt_base_fare_adult_octopus_distance_proxy,7.0,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000374,work_poi_igeocom:561363,home,work,32617.0,resident,fixed_worker,False,1554.4116022242474,4.9,30.0,7.3,7.0,4.9,5.3,10.0,54.4,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000374,1,pt,pt_base_fare_adult_octopus_distance_proxy,7.0,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_poi_igeocom:561363,home_hk_collective_000374,work,home,72088.0,resident,fixed_worker,False,1554.4116022242474,4.9,30.0,7.3,7.0,4.9,5.3,10.0,54.4,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000375,0,pt,pt_base_fare_adult_octopus_distance_proxy,18.1,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000375,border_1,home,border,32839.0,resident,usual_resident_border,False,19746.12667492911,7.7,34.6,17.2,18.1,22.9,7.7,21.6,8246.1,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000375,1,pt,pt_base_fare_adult_octopus_distance_proxy,18.1,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,border_1,home_hk_collective_000375,border,home,65357.0,resident,usual_resident_border,False,19746.12667492911,7.7,34.6,17.2,18.1,22.9,7.7,21.6,8246.1,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000376,0,pt,pt_base_fare_adult_octopus_distance_proxy,21.6,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000376,work_poi_osm:6652767222:29468,home,work,29723.0,resident,fixed_worker,False,20507.034766862416,7.7,36.7,18.8,25.0,22.1,7.7,21.6,9007.0,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000376,1,pt,pt_base_fare_adult_octopus_distance_proxy,21.6,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_poi_osm:6652767222:29468,home_hk_collective_000376,work,home,64966.0,resident,fixed_worker,False,20507.034766862416,7.7,36.7,18.8,25.0,22.1,7.7,21.6,9007.0,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000378,0,pt,pt_base_fare_adult_octopus_distance_proxy,22.9,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000378,work_poi_igeocom:21078516,home,work,28037.0,resident,fixed_worker,False,22582.477774775474,7.7,50.0,20.8,28.0,22.9,7.7,50.0,11082.5,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000378,1,pt,pt_base_fare_adult_octopus_distance_proxy,22.9,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_poi_igeocom:21078516,home_hk_collective_000378,work,home,58959.0,resident,fixed_worker,False,22582.477774775474,7.7,50.0,20.8,28.0,22.9,7.7,50.0,11082.5,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000378,2,pt,pt_base_fare_adult_octopus_distance_proxy,11.1,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000378,resident_leisure_osm_missing_56148,home,leisure,65983.0,resident,fixed_worker,True,6802.230056702733,5.4,50.0,11.0,11.7,11.1,5.4,20.0,302.2,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000378,3,pt,pt_base_fare_adult_octopus_distance_proxy,11.1,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,resident_leisure_osm_missing_56148,home_hk_collective_000378,leisure,home,77383.0,resident,fixed_worker,True,6802.230056702733,5.4,50.0,11.0,11.7,11.1,5.4,20.0,302.2,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000379,0,pt,pt_base_fare_adult_octopus_distance_proxy,15.8,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000379,work_poi_igeocom:549632,home,work,25471.0,resident,fixed_worker,False,13158.605628234527,7.7,59.0,13.1,18.7,15.8,7.7,30.0,1658.6,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000379,1,pt,pt_base_fare_adult_octopus_distance_proxy,15.8,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_poi_igeocom:549632,home_hk_collective_000379,work,home,64583.0,resident,fixed_worker,False,13158.605628234527,7.7,59.0,13.1,18.7,15.8,7.7,30.0,1658.6,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000381,0,pt,pt_base_fare_adult_octopus_distance_proxy,24.5,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000381,work_mobile_poi_igeocom:539177,home,work_mobile,26347.0,resident,work_mobile,False,24752.467217541256,7.7,50.0,23.8,28.6,24.5,7.7,50.0,13252.5,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000381,1,pt,pt_base_fare_adult_octopus_distance_proxy,24.5,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_mobile_poi_igeocom:539177,home_hk_collective_000381,work_mobile,home,55160.0,resident,work_mobile,False,24752.467217541256,7.7,50.0,23.8,28.6,24.5,7.7,50.0,13252.5,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000383,0,pt,pt_base_fare_adult_octopus_distance_proxy,9.2,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000383,resident_dining_osm_11591004911_42453,home,dining,32400.0,resident,home_only,True,4744.434625265341,5.4,20.0,8.4,9.5,9.2,5.4,16.3,244.4,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000383,1,pt,pt_base_fare_adult_octopus_distance_proxy,9.2,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,resident_dining_osm_11591004911_42453,home_hk_collective_000383,dining,home,39000.0,resident,home_only,True,4744.434625265341,5.4,20.0,8.4,9.5,9.2,5.4,16.3,244.4,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000384,0,pt,pt_base_fare_adult_octopus_distance_proxy,24.5,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000384,school_1026,home,school_secondary,31346.0,resident,day_school_student,False,24642.012694885354,7.7,50.0,23.8,28.6,24.5,7.7,50.0,13142.0,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000384,1,pt,pt_base_fare_adult_octopus_distance_proxy,24.5,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,school_1026,home_hk_collective_000384,school_secondary,home,57027.0,resident,day_school_student,False,24642.012694885354,7.7,50.0,23.8,28.6,24.5,7.7,50.0,13142.0,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000386,0,pt,pt_base_fare_adult_octopus_distance_proxy,17.2,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000386,work_poi_igeocom:529325,home,work,31175.0,resident,fixed_worker,False,16601.1041482611,7.7,80.0,17.2,15.7,19.7,7.7,45.0,5101.1,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000386,1,pt,pt_base_fare_adult_octopus_distance_proxy,17.2,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_poi_igeocom:529325,home_hk_collective_000386,work,home,71696.0,resident,fixed_worker,False,16601.1041482611,7.7,80.0,17.2,15.7,19.7,7.7,45.0,5101.1,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000387,0,pt,pt_base_fare_adult_octopus_distance_proxy,22.9,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000387,work_poi_igeocom:21225540,home,work,26837.0,resident,fixed_worker,False,22942.46926820963,7.7,50.0,20.8,28.0,22.9,7.7,50.0,11442.5,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000387,1,pt,pt_base_fare_adult_octopus_distance_proxy,22.9,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_poi_igeocom:21225540,home_hk_collective_000387,work,home,60739.0,resident,fixed_worker,False,22942.46926820963,7.7,50.0,20.8,28.0,22.9,7.7,50.0,11442.5,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000388,0,pt,pt_base_fare_adult_octopus_distance_proxy,28.5,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000388,work_grid_895,home,work,31069.0,resident,fixed_worker,False,37333.29494296765,7.7,50.0,28.5,28.6,27.8,7.7,50.0,25833.3,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000388,1,pt,pt_base_fare_adult_octopus_distance_proxy,28.5,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_grid_895,home_hk_collective_000388,work,home,62264.0,resident,fixed_worker,False,37333.29494296765,7.7,50.0,28.5,28.6,27.8,7.7,50.0,25833.3,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000389,0,pt,pt_base_fare_adult_octopus_distance_proxy,23.8,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000389,work_poi_igeocom:21167707,home,work,29076.0,resident,fixed_worker,False,23959.440062619684,7.7,50.0,23.8,28.5,22.5,7.7,50.0,12459.4,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000389,1,pt,pt_base_fare_adult_octopus_distance_proxy,23.8,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_poi_igeocom:21167707,home_hk_collective_000389,work,home,62116.0,resident,fixed_worker,False,23959.440062619684,7.7,50.0,23.8,28.5,22.5,7.7,50.0,12459.4,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000390,0,pt,pt_base_fare_adult_octopus_distance_proxy,18.5,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000390,work_mobile_poi_igeocom:21061359,home,work_mobile,23788.0,resident,work_mobile,False,17435.113615728627,7.7,33.0,18.5,15.7,21.0,7.7,21.6,5935.1,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000390,1,pt,pt_base_fare_adult_octopus_distance_proxy,18.5,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_mobile_poi_igeocom:21061359,home_hk_collective_000390,work_mobile,home,60110.0,resident,work_mobile,False,17435.113615728627,7.7,33.0,18.5,15.7,21.0,7.7,21.6,5935.1,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000391,0,pt,pt_base_fare_adult_octopus_distance_proxy,21.6,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000391,work_poi_osm:missing:54407,home,work,27472.0,resident,fixed_worker,False,21662.86377880568,7.7,36.7,19.6,25.0,22.5,7.7,21.6,10162.9,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000391,1,pt,pt_base_fare_adult_octopus_distance_proxy,21.6,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_poi_osm:missing:54407,home_hk_collective_000391,work,home,59583.0,resident,fixed_worker,False,21662.86377880568,7.7,36.7,19.6,25.0,22.5,7.7,21.6,10162.9,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000393,0,pt,pt_base_fare_adult_octopus_distance_proxy,18.4,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000393,work_poi_igeocom:21160925,home,work,31074.0,resident,fixed_worker,False,15189.525065739814,7.7,27.3,16.9,19.1,18.4,7.7,20.0,3689.5,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000393,1,pt,pt_base_fare_adult_octopus_distance_proxy,18.4,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_poi_igeocom:21160925,home_hk_collective_000393,work,home,60541.0,resident,fixed_worker,False,15189.525065739814,7.7,27.3,16.9,19.1,18.4,7.7,20.0,3689.5,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000394,0,pt,pt_base_fare_adult_octopus_distance_proxy,18.4,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000394,work_poi_osm:4846572101:19727,home,work,29862.0,resident,fixed_worker,False,15828.930360226921,7.7,27.3,16.9,19.1,18.4,7.7,20.0,4328.9,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000394,1,pt,pt_base_fare_adult_octopus_distance_proxy,18.4,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_poi_osm:4846572101:19727,home_hk_collective_000394,work,home,61810.0,resident,fixed_worker,False,15828.930360226921,7.7,27.3,16.9,19.1,18.4,7.7,20.0,4328.9,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000395,0,pt,pt_base_fare_adult_octopus_distance_proxy,17.2,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000395,work_poi_igeocom:559700,home,work,25582.0,resident,fixed_worker,False,16552.771285657887,7.7,80.0,17.2,15.7,19.7,7.7,45.0,5052.8,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000395,1,pt,pt_base_fare_adult_octopus_distance_proxy,17.2,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_poi_igeocom:559700,home_hk_collective_000395,work,home,59449.0,resident,fixed_worker,False,16552.771285657887,7.7,80.0,17.2,15.7,19.7,7.7,45.0,5052.8,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
