person_id,household_id,role,leg_index,mode,assigned_vehicle_id,route_vehicle_id,departure_time_s,travel_time_s,origin_type,origin_facility_id,origin_x,origin_y,destination_type,destination_facility_id,destination_x,destination_y,route_distance_m,arrival_time_s,real_driver_person_count,real_driver_leg_count,direct_candidate_count,detour_candidate_count,candidate_status,best_driver_person_id,best_driver_leg_index,best_vehicle_id,best_departure_delta_s,best_arrival_delta_s,best_origin_gap_m,best_destination_gap_m,best_detour_added_distance_m,best_detour_ratio,allocation_source,household_private_vehicle_count,student_stage,age,sex,relationship_role,is_designated_driver
hk_person_03346390,hk_hh_0540722,day_school_student,0,car_passenger,,,25982.0,225.0,home,home_hk_hh_0540722,208511.193,2469135.05,school_kindergarten,school_3320,210241.334,2470167.256,3143.325,26207.0,1,5,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,kindergarten,5,M,child,False
hk_person_03346390,hk_hh_0540722,day_school_student,1,car_passenger,,,42501.0,165.0,school_kindergarten,school_3320,210241.334,2470167.256,home,home_hk_hh_0540722,208511.193,2469135.05,2295.9549999999995,42666.0,1,5,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,kindergarten,5,M,child,False
hk_person_03347176,hk_hh_0541046,day_school_student,0,car_passenger,,,27579.0,601.0,home,home_hk_hh_0541046,208346.307,2469507.564,school_secondary,school_988,208788.715,2463448.279,9592.750000000002,28180.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,secondary,13,M,child,False
hk_person_03347176,hk_hh_0541046,day_school_student,1,car_passenger,,,56864.0,627.0,school_secondary,school_988,208788.715,2463448.279,home,home_hk_hh_0541046,208346.307,2469507.564,9885.133999999998,57491.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,secondary,13,M,child,False
hk_person_03365724,hk_hh_0548896,day_school_student,0,car_passenger,,,28670.0,116.0,home,home_hk_hh_0548896,208854.826,2469128.609,school_primary,school_355,208613.044,2469896.861,1615.175,28786.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,primary,11,M,child,False
hk_person_03365724,hk_hh_0548896,day_school_student,1,car_passenger,,,56911.0,84.0,school_primary,school_355,208613.044,2469896.861,home,home_hk_hh_0548896,208854.826,2469128.609,1187.797,56995.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,primary,11,M,child,False
hk_person_03365979,hk_hh_0549008,day_school_student,0,car_passenger,,,26348.0,651.0,home,home_hk_hh_0549008,208933.819,2468757.712,school_kindergarten,school_2421,215502.739,2471105.807,11138.512,26999.0,1,4,1,1,existing_car_leg_direct,hk_person_03365977,1,hk_vehicle_0224076,39.0,428.0,25.413705435770105,41.53785514450967,29.65310896662595,1.004245200521324,student_original_private_vehicle_retained,1,kindergarten,5,F,child,False
hk_person_03365979,hk_hh_0549008,day_school_student,1,car_passenger,,,43589.0,695.0,school_kindergarten,school_2421,215502.739,2471105.807,home,home_hk_hh_0549008,208933.819,2468757.712,11540.572000000004,44284.0,1,4,1,1,existing_car_leg_direct,hk_person_03365977,10,hk_vehicle_0224076,64.0,366.0,41.53785514450967,25.413705435770105,28.04135184239931,1.0040144580318362,student_original_private_vehicle_retained,1,kindergarten,5,F,child,False
hk_person_03379959,hk_hh_1261653,day_school_student,0,car_passenger,,,26437.0,599.0,home,home_hk_hh_1261653,205036.414,2476219.816,school_secondary,school_447,210998.178,2478126.885,10106.694,27036.0,1,4,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,secondary,15,M,child,False
hk_person_03379959,hk_hh_1261653,day_school_student,1,car_passenger,,,58213.0,596.0,school_secondary,school_447,210998.178,2478126.885,home,home_hk_hh_1261653,205036.414,2476219.816,10103.214999999998,58809.0,1,4,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,secondary,15,M,child,False
hk_person_03380510,hk_hh_1261864,day_school_student,0,car_passenger,,,25004.0,1099.0,home,home_hk_hh_1261864,205292.272,2476122.589,school_secondary,school_674,204744.593,2463622.885,18551.567999999985,26103.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,secondary,15,F,child,False
hk_person_03380510,hk_hh_1261864,day_school_student,1,car_passenger,,,58386.0,1132.0,school_secondary,school_674,204744.593,2463622.885,home,home_hk_hh_1261864,205292.272,2476122.589,19113.729000000007,59518.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,secondary,15,F,child,False
hk_person_03383572,hk_hh_1263002,day_school_student,0,car_passenger,,,27142.0,304.0,home,home_hk_hh_1263002,204431.792,2476046.622,school_secondary,school_1011,205470.119,2472766.078,5049.973999999999,27446.0,1,3,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,secondary,15,F,child,False
hk_person_03383572,hk_hh_1263002,day_school_student,1,car_passenger,,,56993.0,294.0,school_secondary,school_1011,205470.119,2472766.078,home,home_hk_hh_1263002,204431.792,2476046.622,4882.445999999999,57287.0,1,3,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,secondary,15,F,child,False
hk_person_03413659,hk_hh_1273953,day_school_student,0,car_passenger,,,26919.0,231.0,home,home_hk_hh_1273953,204270.622,2476603.851,school_secondary,school_452,201997.134,2477461.201,3362.8189999999995,27150.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,secondary,17,F,child,False
hk_person_03413659,hk_hh_1273953,day_school_student,1,car_passenger,,,60307.0,213.0,school_secondary,school_452,201997.134,2477461.201,home,home_hk_hh_1273953,204270.622,2476603.851,3151.9489999999996,60520.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,secondary,17,F,child,False
hk_person_03420110,hk_hh_1276486,day_school_student,0,car_passenger,,,25148.0,256.0,home,home_hk_hh_1276486,203911.264,2475779.482,school_primary,school_322,205439.569,2476686.969,3577.3480000000004,25404.0,1,5,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,primary,7,F,child,False
hk_person_03420110,hk_hh_1276486,day_school_student,1,car_passenger,,,54499.0,231.0,school_primary,school_322,205439.569,2476686.969,home,home_hk_hh_1276486,203911.264,2475779.482,3334.0490000000004,54730.0,1,5,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,primary,7,F,child,False
hk_person_03424907,hk_hh_1278379,day_school_student,0,car_passenger,,,27123.0,806.0,home,home_hk_hh_1278379,203750.107,2476336.719,school_secondary,school_545,207214.372,2466177.927,15123.092000000004,27929.0,0,0,0,0,no_real_driver_current_plan,,,,,,,,,,student_swap_car_household_donor,1,secondary,17,M,child,False
hk_person_03424907,hk_hh_1278379,day_school_student,1,car_passenger,,,59436.0,839.0,school_secondary,school_545,207214.372,2466177.927,home,home_hk_hh_1278379,203750.107,2476336.719,15612.895,60275.0,0,0,0,0,no_real_driver_current_plan,,,,,,,,,,student_swap_car_household_donor,1,secondary,17,M,child,False
hk_person_03426221,hk_hh_1278879,day_school_student,0,car_passenger,,,28623.0,233.0,home,home_hk_hh_1278879,203923.614,2476425.761,school_primary,school_305,201847.867,2477667.181,3248.3580000000006,28856.0,1,3,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,primary,11,F,child,False
hk_person_03426221,hk_hh_1278879,day_school_student,1,car_passenger,,,53863.0,266.0,school_primary,school_305,201847.867,2477667.181,home,home_hk_hh_1278879,203923.614,2476425.761,3713.6069999999986,54129.0,1,3,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,primary,11,F,child,False
hk_person_03430536,hk_hh_1280416,day_school_student,0,car_passenger,,,25451.0,56.0,home,home_hk_hh_1280416,204444.122,2476692.899,school_kindergarten,school_1754,203662.993,2476417.054,872.0090000000001,25507.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,kindergarten,5,F,child,False
hk_person_03430536,hk_hh_1280416,day_school_student,1,car_passenger,,,43774.0,127.0,school_kindergarten,school_1754,203662.993,2476417.054,home,home_hk_hh_1280416,204444.122,2476692.899,2006.6699999999998,43901.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,kindergarten,5,F,child,False
hk_person_03438280,hk_hh_1283180,day_school_student,0,car_passenger,,,25329.0,577.0,home,home_hk_hh_1283180,203667.767,2476523.012,school_secondary,school_1013,208154.068,2472536.63,9881.552999999996,25906.0,1,5,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,secondary,16,M,child,False
hk_person_03438280,hk_hh_1283180,day_school_student,1,car_passenger,,,58865.0,530.0,school_secondary,school_1013,208154.068,2472536.63,home,home_hk_hh_1283180,203667.767,2476523.012,9308.939000000002,59395.0,1,5,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,secondary,16,M,child,False
hk_person_03439571,hk_hh_1283659,day_school_student,0,car_passenger,,,26035.0,200.0,home,home_hk_hh_1283659,204181.226,2476420.84,school_primary,school_192,205627.61,2476840.572,2790.852999999999,26235.0,1,3,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_original_private_vehicle_retained,1,primary,9,M,child,False
hk_person_03439571,hk_hh_1283659,day_school_student,1,car_passenger,,,53440.0,181.0,school_primary,school_192,205627.61,2476840.572,home,home_hk_hh_1283659,204181.226,2476420.84,2635.856,53621.0,1,3,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_original_private_vehicle_retained,1,primary,9,M,child,False
hk_person_03439930,hk_hh_1283806,day_school_student,0,car_passenger,,,26074.0,96.0,home,home_hk_hh_1283806,203921.849,2476333.436,school_secondary,school_587,204475.947,2476057.503,1348.482,26170.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,secondary,16,F,child,False
hk_person_03439930,hk_hh_1283806,day_school_student,1,car_passenger,,,59205.0,96.0,school_secondary,school_587,204475.947,2476057.503,home,home_hk_hh_1283806,203921.849,2476333.436,1337.3890000000001,59301.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,secondary,16,F,child,False
hk_person_03449745,hk_hh_1287608,day_school_student,0,car_passenger,,,25843.0,91.0,home,home_hk_hh_1287608,204507.102,2475491.033,school_primary,school_386,204057.857,2475805.125,1284.1000000000001,25934.0,0,0,0,0,no_real_driver_current_plan,,,,,,,,,,student_swap_car_household_donor,1,primary,7,F,child,False
hk_person_03449745,hk_hh_1287608,day_school_student,1,car_passenger,,,56553.0,153.0,school_primary,school_386,204057.857,2475805.125,home,home_hk_hh_1287608,204507.102,2475491.033,2143.736,56706.0,0,0,0,0,no_real_driver_current_plan,,,,,,,,,,student_swap_car_household_donor,1,primary,7,F,child,False
hk_person_03457154,hk_hh_1290431,day_school_student,0,car_passenger,,,25931.0,192.0,home,home_hk_hh_1290431,203753.638,2476521.37,school_secondary,school_614,204217.549,2476101.385,2683.873,26123.0,1,5,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,secondary,15,F,child,False
hk_person_03457154,hk_hh_1290431,day_school_student,1,car_passenger,,,56324.0,163.0,school_secondary,school_614,204217.549,2476101.385,home,home_hk_hh_1290431,203753.638,2476521.37,2279.7919999999995,56487.0,1,5,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,secondary,15,F,child,False
hk_person_03463655,hk_hh_1292828,fixed_worker,0,car_passenger,hk_vehicle_0228210,,26875.0,958.0,home,home_hk_hh_1292828,204356.491,2476602.212,work,work_poi_osm:5397532201:25274,214843.319,2482494.89,17107.423999999995,27833.0,0,0,0,0,no_real_driver_current_plan,,,,,,,,,,adult_retained_private_car_passenger_van,1,,49,F,partner_or_other_adult,True
hk_person_03463655,hk_hh_1292828,fixed_worker,1,car_passenger,hk_vehicle_0228210,,61930.0,948.0,work,work_poi_osm:5397532201:25274,214843.319,2482494.89,home,home_hk_hh_1292828,204356.491,2476602.212,17992.854000000007,62878.0,0,0,0,0,no_real_driver_current_plan,,,,,,,,,,adult_retained_private_car_passenger_van,1,,49,F,partner_or_other_adult,True
hk_person_03463991,hk_hh_1292952,day_school_student,0,car_passenger,,,29059.0,191.0,home,home_hk_hh_1292952,203923.614,2476425.761,school_secondary,school_673,203862.819,2475598.605,2668.152,29250.0,0,0,0,0,no_real_driver_current_plan,,,,,,,,,,student_swap_car_household_donor,1,secondary,15,F,child,False
hk_person_03463991,hk_hh_1292952,day_school_student,1,car_passenger,,,58128.0,150.0,school_secondary,school_673,203862.819,2475598.605,home,home_hk_hh_1292952,203923.614,2476425.761,2094.846,58278.0,0,0,0,0,no_real_driver_current_plan,,,,,,,,,,student_swap_car_household_donor,1,secondary,15,F,child,False
hk_person_03463992,hk_hh_1292952,day_school_student,0,car_passenger,,,26021.0,1345.0,home,home_hk_hh_1292952,203923.614,2476425.761,school_secondary,school_429,216752.644,2464606.559,26513.328999999987,27366.0,0,0,0,0,no_real_driver_current_plan,,,,,,,,,,student_swap_car_household_donor,1,secondary,17,F,child,False
hk_person_03463992,hk_hh_1292952,day_school_student,1,car_passenger,,,57690.0,1406.0,school_secondary,school_429,216752.644,2464606.559,home,home_hk_hh_1292952,203923.614,2476425.761,27236.433000000008,59096.0,0,0,0,0,no_real_driver_current_plan,,,,,,,,,,student_swap_car_household_donor,1,secondary,17,F,child,False
hk_person_03469470,hk_hh_1294956,day_school_student,0,car_passenger,,,25445.0,162.0,home,home_hk_hh_1294956,204095.355,2476422.48,school_primary,school_23,202885.392,2475880.032,2269.5849999999996,25607.0,0,0,0,0,no_real_driver_current_plan,,,,,,,,,,student_swap_car_household_donor,1,primary,10,M,child,False
hk_person_03469470,hk_hh_1294956,day_school_student,1,car_passenger,,,55201.0,161.0,school_primary,school_23,202885.392,2475880.032,home,home_hk_hh_1294956,204095.355,2476422.48,2241.4649999999997,55362.0,0,0,0,0,no_real_driver_current_plan,,,,,,,,,,student_swap_car_household_donor,1,primary,10,M,child,False
hk_person_03476680,hk_hh_1297633,day_school_student,0,car_passenger,,,25484.0,139.0,home,home_hk_hh_1297633,204610.579,2476412.647,school_primary,school_81,203999.103,2477207.429,2035.273,25623.0,1,4,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,primary,7,M,child,False
hk_person_03476680,hk_hh_1297633,day_school_student,1,car_passenger,,,56081.0,197.0,school_primary,school_81,203999.103,2477207.429,home,home_hk_hh_1297633,204610.579,2476412.647,2989.0889999999995,56278.0,1,4,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,primary,7,M,child,False
hk_person_03490022,hk_hh_1302207,day_school_student,0,car_passenger,,,27313.0,56.0,home,home_hk_hh_1302207,205476.302,2476765.596,school_primary,school_67,205528.047,2476495.147,791.488,27369.0,0,0,0,0,no_real_driver_current_plan,,,,,,,,,,student_swap_car_household_donor,1,primary,11,M,child,False
hk_person_03490022,hk_hh_1302207,day_school_student,1,car_passenger,,,54144.0,34.0,school_primary,school_67,205528.047,2476495.147,home,home_hk_hh_1302207,205476.302,2476765.596,483.27399999999994,54178.0,0,0,0,0,no_real_driver_current_plan,,,,,,,,,,student_swap_car_household_donor,1,primary,11,M,child,False
hk_person_03490023,hk_hh_1302207,day_school_student,0,car_passenger,hk_vehicle_0229099,,25579.0,326.0,home,home_hk_hh_1302207,205476.302,2476765.596,school_special,school_797,204710.084,2473587.378,4544.882999999999,25905.0,0,0,0,0,no_real_driver_current_plan,,,,,,,,,,student_swap_car_household_donor,1,special,21,F,adult_child_or_young_adult,True
hk_person_03490023,hk_hh_1302207,day_school_student,1,car_passenger,hk_vehicle_0229099,,56875.0,380.0,school_special,school_797,204710.084,2473587.378,home,home_hk_hh_1302207,205476.302,2476765.596,5291.972000000002,57255.0,0,0,0,0,no_real_driver_current_plan,,,,,,,,,,student_swap_car_household_donor,1,special,21,F,adult_child_or_young_adult,True
hk_person_03496692,hk_hh_1304542,day_school_student,0,car_passenger,,,27923.0,55.0,home,home_hk_hh_1304542,205032.899,2476035.166,school_primary,school_67,205528.047,2476495.147,774.4680000000001,27978.0,1,4,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_original_private_vehicle_retained,1,primary,10,M,child,False
hk_person_03496692,hk_hh_1304542,day_school_student,1,car_passenger,,,56205.0,70.0,school_primary,school_67,205528.047,2476495.147,home,home_hk_hh_1304542,205032.899,2476035.166,987.7339999999998,56275.0,1,4,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_original_private_vehicle_retained,1,primary,10,M,child,False
hk_person_03496693,hk_hh_1304542,day_school_student,0,car_passenger,,,26311.0,174.0,home,home_hk_hh_1304542,205032.899,2476035.166,school_kindergarten,school_3321,203724.373,2477213.019,2630.6069999999995,26485.0,1,4,1,1,existing_car_leg_direct,hk_person_03496688,1,hk_vehicle_0229428,39.0,40.0,25.56852081852135,45.21407618372178,86.07948436025299,1.0507796204810245,student_original_private_vehicle_retained,1,kindergarten,5,M,child,False
hk_person_03496693,hk_hh_1304542,day_school_student,1,car_passenger,,,46018.0,169.0,school_kindergarten,school_3321,203724.373,2477213.019,home,home_hk_hh_1304542,205032.899,2476035.166,2550.9339999999993,46187.0,1,4,1,1,existing_car_leg_direct,hk_person_03496688,10,hk_vehicle_0229428,70.0,76.0,45.21407618372178,25.56852081852135,50.02524007064494,1.0295106635935245,student_original_private_vehicle_retained,1,kindergarten,5,M,child,False
hk_person_03507256,hk_hh_1308785,fixed_worker,0,car_passenger,hk_vehicle_0230246,,23456.0,437.0,home,home_hk_hh_1308785,204694.689,2476318.685,work,work_poi_osm:missing:69386,206919.554,2472079.897,7563.806,23893.0,0,0,0,0,no_real_driver_current_plan,,,,,,,,,,adult_retained_private_car_passenger_van,1,,50,M,reference_person,True
hk_person_03507256,hk_hh_1308785,fixed_worker,1,car_passenger,hk_vehicle_0230246,,52029.0,436.0,work,work_poi_osm:missing:69386,206919.554,2472079.897,home,home_hk_hh_1308785,204694.689,2476318.685,7529.231999999999,52465.0,0,0,0,0,no_real_driver_current_plan,,,,,,,,,,adult_retained_private_car_passenger_van,1,,50,M,reference_person,True
hk_person_03509857,hk_hh_1309816,day_school_student,0,car_passenger,,,27931.0,47.0,home,home_hk_hh_1309816,205471.036,2476488.622,school_primary,school_192,205627.61,2476840.572,665.2289999999999,27978.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,primary,6,F,child,False
hk_person_03509857,hk_hh_1309816,day_school_student,1,car_passenger,,,57042.0,38.0,school_primary,school_192,205627.61,2476840.572,home,home_hk_hh_1309816,205471.036,2476488.622,542.952,57080.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,primary,6,F,child,False
hk_person_03510350,hk_hh_1310013,day_school_student,0,car_passenger,,,28116.0,857.0,home,home_hk_hh_1310013,205653.301,2477039.306,school_kindergarten,school_2999,203634.6,2477197.257,15267.554999999997,28973.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,2,kindergarten,5,F,child,False
hk_person_03510350,hk_hh_1310013,day_school_student,1,car_passenger,,,43762.0,212.0,school_kindergarten,school_2999,203634.6,2477197.257,home,home_hk_hh_1310013,205653.301,2477039.306,3158.551,43974.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,2,kindergarten,5,F,child,False
hk_person_03511115,hk_hh_1310316,day_school_student,0,car_passenger,,,26557.0,538.0,home,home_hk_hh_1310316,205555.15,2476394.665,school_primary,school_232,208256.888,2472415.604,8073.736999999999,27095.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,primary,8,F,child,False
hk_person_03511115,hk_hh_1310316,day_school_student,1,car_passenger,,,54186.0,510.0,school_primary,school_232,208256.888,2472415.604,home,home_hk_hh_1310316,205555.15,2476394.665,7920.622000000003,54696.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,primary,8,F,child,False
hk_person_03511116,hk_hh_1310316,day_school_student,0,car_passenger,,,28495.0,64.0,home,home_hk_hh_1310316,205555.15,2476394.665,school_primary,school_209,205658.913,2476215.457,891.124,28559.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,primary,6,M,child,False
hk_person_03511116,hk_hh_1310316,day_school_student,1,car_passenger,,,55169.0,25.0,school_primary,school_209,205658.913,2476215.457,home,home_hk_hh_1310316,205555.15,2476394.665,361.648,55194.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,primary,6,M,child,False
hk_person_03512230,hk_hh_1310746,day_school_student,0,car_passenger,,,28711.0,973.0,home,home_hk_hh_1310746,205218.698,2476770.497,school_primary,school_1067,195718.838,2484824.724,17929.154,29684.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,primary,8,M,child,False
hk_person_03512230,hk_hh_1310746,day_school_student,1,car_passenger,,,55976.0,1008.0,school_primary,school_1067,195718.838,2484824.724,home,home_hk_hh_1310746,205218.698,2476770.497,19562.038,56984.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,primary,8,M,child,False
hk_person_03515360,hk_hh_1311938,day_school_student,0,car_passenger,,,28192.0,1062.0,home,home_hk_hh_1311938,204698.209,2476503.335,school_primary,school_1058,215080.186,2471521.242,16859.498999999996,29254.0,2,7,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,2,primary,11,M,child,False
hk_person_03515360,hk_hh_1311938,day_school_student,1,car_passenger,,,54488.0,1118.0,school_primary,school_1058,215080.186,2471521.242,home,home_hk_hh_1311938,204698.209,2476503.335,18274.14,55606.0,2,7,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,2,primary,11,M,child,False
hk_person_03525134,hk_hh_1315654,day_school_student,0,car_passenger,,,25592.0,689.0,home,home_hk_hh_1315654,204887.541,2477423.313,school_kindergarten,school_1959,209217.88,2472319.565,10504.036000000006,26281.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,kindergarten,3,F,child,False
hk_person_03525134,hk_hh_1315654,day_school_student,1,car_passenger,,,44551.0,683.0,school_kindergarten,school_1959,209217.88,2472319.565,home,home_hk_hh_1315654,204887.541,2477423.313,10321.455000000004,45234.0,1,2,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,kindergarten,3,F,child,False
hk_person_03533226,hk_hh_1318347,day_school_student,0,car_passenger,,,26079.0,536.0,home,home_hk_hh_1318347,205648.038,2476762.332,school_secondary,school_1013,208154.068,2472536.63,8256.103000000003,26615.0,1,5,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,secondary,16,M,child,False
hk_person_03533226,hk_hh_1318347,day_school_student,1,car_passenger,,,58712.0,537.0,school_secondary,school_1013,208154.068,2472536.63,home,home_hk_hh_1318347,205648.038,2476762.332,8286.852000000003,59249.0,1,5,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,secondary,16,M,child,False
hk_person_03551745,hk_hh_1324925,day_school_student,0,car_passenger,,,28586.0,465.0,home,home_hk_hh_1324925,205562.17,2476763.964,school_secondary,school_690,201681.67,2474357.407,6752.727,29051.0,1,3,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,secondary,17,F,child,False
hk_person_03551745,hk_hh_1324925,day_school_student,1,car_passenger,,,57012.0,443.0,school_secondary,school_690,201681.67,2474357.407,home,home_hk_hh_1324925,205562.17,2476763.964,6417.489999999999,57455.0,1,3,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,secondary,17,F,child,False
hk_person_03551765,hk_hh_1324932,fixed_worker,0,car_passenger,hk_vehicle_0232087,,33212.0,563.0,home,home_hk_hh_1324932,205460.505,2475934.674,work,work_poi_igeocom:541526,207975.681,2469574.728,9105.269,33775.0,0,0,0,0,no_real_driver_current_plan,,,,,,,,,,adult_retained_private_car_passenger_van,1,,48,M,partner_or_other_adult,True
hk_person_03551765,hk_hh_1324932,fixed_worker,1,car_passenger,hk_vehicle_0232087,,69823.0,634.0,work,work_poi_igeocom:541526,207975.681,2469574.728,home,home_hk_hh_1324932,205460.505,2475934.674,10031.198,70457.0,0,0,0,0,no_real_driver_current_plan,,,,,,,,,,adult_retained_private_car_passenger_van,1,,48,M,partner_or_other_adult,True
hk_person_03572169,hk_hh_1332235,day_school_student,0,car_passenger,,,26089.0,536.0,home,home_hk_hh_1332235,204692.929,2476226.36,school_secondary,school_793,208323.079,2469002.548,10073.028000000002,26625.0,0,0,0,0,no_real_driver_current_plan,,,,,,,,,,student_swap_car_household_donor,1,secondary,12,M,child,False
hk_person_03572169,hk_hh_1332235,day_school_student,1,car_passenger,,,56619.0,539.0,school_secondary,school_793,208323.079,2469002.548,home,home_hk_hh_1332235,204692.929,2476226.36,10167.101,57158.0,0,0,0,0,no_real_driver_current_plan,,,,,,,,,,student_swap_car_household_donor,1,secondary,12,M,child,False
hk_person_03572232,hk_hh_1332257,day_school_student,0,car_passenger,,,25008.0,77.0,home,home_hk_hh_1332257,205202.887,2475939.573,school_primary,school_67,205528.047,2476495.147,1076.297,25085.0,1,5,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,primary,6,F,child,False
hk_person_03572232,hk_hh_1332257,day_school_student,1,car_passenger,,,56448.0,62.0,school_primary,school_67,205528.047,2476495.147,home,home_hk_hh_1332257,205202.887,2475939.573,878.1469999999999,56510.0,1,5,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,primary,6,F,child,False
hk_person_03572234,hk_hh_1332257,day_school_student,0,car_passenger,,,26142.0,55.0,home,home_hk_hh_1332257,205202.887,2475939.573,school_primary,school_209,205658.913,2476215.457,767.427,26197.0,1,5,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,primary,11,F,child,False
hk_person_03572234,hk_hh_1332257,day_school_student,1,car_passenger,,,54743.0,54.0,school_primary,school_209,205658.913,2476215.457,home,home_hk_hh_1332257,205202.887,2475939.573,767.427,54797.0,1,5,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_swap_car_household_donor,1,primary,11,F,child,False
hk_person_03573196,hk_hh_1332580,day_school_student,0,car_passenger,,,28284.0,103.0,home,home_hk_hh_1332580,203991.848,2475500.865,school_secondary,school_673,203862.819,2475598.605,1440.444,28387.0,1,5,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_original_private_vehicle_retained,1,secondary,17,F,child,False
hk_person_03573196,hk_hh_1332580,day_school_student,1,car_passenger,,,57889.0,55.0,school_secondary,school_673,203862.819,2475598.605,home,home_hk_hh_1332580,203991.848,2475500.865,782.6160000000001,57944.0,1,5,0,0,real_driver_no_compatible_existing_leg,,,,,,,,,,student_original_private_vehicle_retained,1,secondary,17,F,child,False
