"YR_MTH","MODE","TTD_PTO_CODE","FRANCHISE_TYPE","RAIL_LINE","PAX","PAX_INDI"
"202402","PLB","RMB","","",4172.252,""
"202402","Ferries","NWFF","","",978.688,""
"202402","Ferries","STF","","",1650.601,""
"202403","Railways","MTRC","","Local",144288.83,""
"202403","Railways","MTRC","","Airport",1067.755,""
"202403","Railways","MTRC","","LRT",12684.128,""
"202403","Railways","HKT","","",4316.135,""
"202403","PLB","GMB","","",40489.16,""
"202403","PLB","RMB","","",4542.135,""
"202403","Ferries","NWFF","","",990.122,""
"202403","Ferries","STF","","",1303.906,""
"202403","Ferries","LFS","","",1038.13,""
"202403","TAX","TAX","","",21870.657,""
"202403","RS","RS","","",5538.569,""
"202403","LRB","LRB","","",4930.934,""
"202403","Fran_Bus","KMB","","",78988.643,""
"202403","Fran_Bus","CTB","3","",26833.753,""
"202403","Fran_Bus","CTB","2","",2972.026,""
"202403","Fran_Bus","LWB","","",3999.852,""
"202403","Fran_Bus","NLB","","",2961.489,""
"202404","Fran_Bus","KMB","","",75635.298,""
"202404","Fran_Bus","CTB","3","",25622.189,""
"202404","Fran_Bus","CTB","2","",2809.316,""
"202404","Fran_Bus","LWB","","",3823.369,""
"202404","Fran_Bus","NLB","","",2751.265,""
"202404","Railways","MTRC","","Local",136495.585,""
"202404","Railways","MTRC","","Airport",1006.36,""
"202404","Railways","MTRC","","LRT",12273.102,""
"202404","Railways","HKT","","",4024.006,""
"202404","PLB","GMB","","",38908.099,""
"202404","PLB","RMB","","",4337.41,""
"202404","Ferries","NWFF","","",924.637,""
"202404","Ferries","STF","","",1173.528,""
"202404","Ferries","LFS","","",947.478,""
"202404","TAX","TAX","","",20780.072,""
"202404","RS","RS","","",5383.396,""
"202404","LRB","LRB","","",4758.296,""
"202405","PLB","GMB","","",40702.984,""
"202405","PLB","RMB","","",4497.942,""
"202405","Ferries","NWFF","","",918.879,""
"202405","Ferries","STF","","",1232.861,""
"202405","Ferries","LFS","","",985.42,""
"202405","TAX","TAX","","",21189.362,""
"202405","RS","RS","","",5606.96,""
"202405","LRB","LRB","","",5005.368,""
"202405","Fran_Bus","KMB","","",79194.5,""
"202405","Fran_Bus","CTB","3","",26825.816,""
"202405","Fran_Bus","CTB","2","",2906.722,""
"202405","Fran_Bus","LWB","","",3970.091,""
"202405","Fran_Bus","NLB","","",2898.855,""
"202405","Railways","MTRC","","Local",142588.795,""
"202405","Railways","MTRC","","Airport",997.148,""
"202405","Railways","MTRC","","LRT",13138.182,""
"202405","Railways","HKT","","",4261.721,""
"202406","Railways","MTRC","","Airport",1057.144,""
"202406","Railways","MTRC","","LRT",12721.212,""
"202406","Fran_Bus","NLB","","",2862.969,""
"202406","Fran_Bus","LWB","","",3960.464,""
"202406","Fran_Bus","CTB","2","",2899.529,""
"202406","Fran_Bus","CTB","3","",25670.922,""
"202406","Fran_Bus","KMB","","",75818.914,""
"202406","LRB","LRB","","",4792.285,""
"202406","RS","RS","","",5556.36,""
"202406","TAX","TAX","","",20791.619,""
"202406","Ferries","LFS","","",904.877,""
"202406","Ferries","STF","","",1085.477,""
"202406","Ferries","NWFF","","",842.939,""
"202406","PLB","RMB","","",4304.273,""
"202406","PLB","GMB","","",39198.691,""
"202406","Railways","HKT","","",3964.738,""
"202406","Railways","MTRC","","Local",136817.834,""
"202407","RS","RS","","",5639.277,""
"202407","TAX","TAX","","",21043.19,""
"202407","Ferries","LFS","","",858.192,""
"202407","Ferries","STF","","",1496.918,""
"202407","Ferries","NWFF","","",882.656,""
"202407","PLB","RMB","","",4454.624,""
"202407","PLB","GMB","","",40741.348,""
"202407","Railways","HKT","","",3994.127,""
"202407","LRB","LRB","","",4889.061,""
"202407","Railways","MTRC","","Airport",1113.877,""
"202407","Railways","MTRC","","Local",144716.23,""
"202407","Fran_Bus","NLB","","",2934.069,""
"202407","Fran_Bus","LWB","","",4159.734,""
"202407","Fran_Bus","CTB","2","",3224.763,""
"202407","Fran_Bus","CTB","3","",26647.872,""
"202407","Fran_Bus","KMB","","",78532.047,""
"202407","Railways","MTRC","","LRT",13079.792,""
"202408","Ferries","LFS","","",929.873,""
"202408","TAX","TAX","","",21015.884,""
"202408","RS","RS","","",5790.202,""
"202408","LRB","LRB","","",4777.641,""
"202408","Fran_Bus","KMB","","",78392.09,""
"202408","Fran_Bus","CTB","3","",27023.534,""
"202408","Fran_Bus","CTB","2","",3214.353,""
"202408","Fran_Bus","LWB","","",4290.66,""
"202408","Fran_Bus","NLB","","",2955.572,""
"202408","Railways","MTRC","","Local",146779.195,""
"202408","Railways","MTRC","","Airport",1191.234,""
"202408","Railways","MTRC","","LRT",12701.656,""
"202408","Railways","HKT","","",4017.057,""
"202408","PLB","GMB","","",40872.624,""
"202408","PLB","RMB","","",4495.352,""
"202408","Ferries","NWFF","","",955.22,""
"202408","Ferries","STF","","",1680.738,""
"202409","Fran_Bus","KMB","","",77326.248,""
"202409","LRB","LRB","","",4946.15,""
"202409","Fran_Bus","CTB","2","",2770.116,""
"202409","Fran_Bus","LWB","","",3898.173,""
"202409","Fran_Bus","NLB","","",2912.665,""
"202409","Railways","MTRC","","Local",141269.148,""
"202409","Railways","MTRC","","Airport",1058.668,""
"202409","Railways","MTRC","","LRT",13299.008,""
"202409","Railways","HKT","","",3866.298,""
"202409","PLB","GMB","","",40479.349,""
"202409","PLB","RMB","","",4384.227,""
"202409","Ferries","NWFF","","",810.581,""
"202409","Ferries","STF","","",929.469,""
"202409","Ferries","LFS","","",878.184,""
"202409","TAX","TAX","","",19609.631,""
"202409","RS","RS","","",5747.678,""
"202409","Fran_Bus","CTB","3","",26553.748,""
"202410","Railways","MTRC","","LRT",13745.24,""
"202410","PLB","GMB","","",42978.297,""
"202410","Railways","MTRC","","Local",150650.47,""
"202410","Fran_Bus","NLB","","",3130.366,""
"202410","Fran_Bus","LWB","","",4240.07,""
"202410","Fran_Bus","CTB","2","",3110.102,""
"202410","Fran_Bus","CTB","3","",28810.423,""
"202410","Fran_Bus","KMB","","",83007.399,""
"202410","Ferries","LFS","","",1051.501,""
"202410","TAX","TAX","","",20580.12,""
"202410","RS","RS","","",6026.802,""
"202410","LRB","LRB","","",5280.739,""
"202410","Ferries","STF","","",1414.872,""
"202410","Railways","HKT","","",4463.021,""
"202410","Ferries","NWFF","","",1000.268,""
"202410","PLB","RMB","","",4663.264,""
"202410","Railways","MTRC","","Airport",1118.988,""
"202411","RS","RS","","",5839.393,""
"202411","TAX","TAX","","",20130.688,""
"202411","Ferries","LFS","","",979.304,""
"202411","Ferries","STF","","",1199.62,""
"202411","Ferries","NWFF","","",927.731,""
"202411","Railways","HKT","","",4361.794,""
"202411","Railways","MTRC","","LRT",13189.808,""
"202411","Railways","MTRC","","Airport",1148.723,""
"202411","Railways","MTRC","","Local",146511.799,""
"202411","Fran_Bus","NLB","","",3012.735,""
"202411","Fran_Bus","LWB","","",4048.583,""
"202411","Fran_Bus","CTB","2","",3001.984,""
"202411","Fran_Bus","CTB","3","",27316.964,""
"202411","Fran_Bus","KMB","","",79298.49,""
"202411","PLB","GMB","","",40993.783,""
"202411","PLB","RMB","","",4451.206,""
"202411","LRB","LRB","","",5054.982,""
"202412","PLB","RMB","","",4435.805,""
"202412","Fran_Bus","LWB","","",4275.709,""
"202412","Ferries","STF","","",1579.356,""
"202412","Ferries","LFS","","",1044.128,""
"202412","TAX","TAX","","",20518.576,""
"202412","RS","RS","","",5777.277,""
"202412","LRB","LRB","","",5020.264,""
"202412","Fran_Bus","CTB","2","",3227.07,""
"202412","Fran_Bus","CTB","3","",27851.835,""
"202412","Fran_Bus","KMB","","",79800.706,""
"202412","Railways","HKT","","",4634.102,""
"202412","Railways","MTRC","","LRT",13039.978,""
"202412","Railways","MTRC","","Airport",1241.961,""
"202412","Railways","MTRC","","Local",150219.165,""
"202412","PLB","GMB","","",41509.776,""
"202412","Fran_Bus","NLB","","",3154.166,""
"202412","Ferries","NWFF","","",975.335,""
"202501","Railways","MTRC","","LRT",13170.118,""
"202501","Railways","HKT","","",4582.382,""
"202501","Fran_Bus","KMB","","",79277.472,""
"202501","Fran_Bus","CTB","3","",27823.982,""
"202501","Fran_Bus","CTB","2","",3158.159,""
"202501","Fran_Bus","LWB","","",4106.445,""
"202501","Fran_Bus","NLB","","",3179.535,""
"202501","Railways","MTRC","","Local",148057.098,""
"202501","Railways","MTRC","","Airport",1115.92,""
"202501","PLB","GMB","","",41373.403,""
"202501","PLB","RMB","","",4373.544,""
"202501","Ferries","NWFF","","",982.989,""
"202501","Ferries","STF","","",1678.502,""
"202501","Ferries","LFS","","",1021.43,""
"202501","TAX","TAX","","",20921.543,""
"202501","RS","RS","","",5668.661,""
"202501","LRB","LRB","","",4974.027,""
"202502","Fran_Bus","LWB","","",3776.289,""
"202502","Fran_Bus","NLB","","",2855.341,""
"202502","Railways","MTRC","","Local",134679.777,""
"202502","Railways","MTRC","","Airport",961.506,""
"202502","Railways","MTRC","","LRT",11705.564,""
"202502","Railways","HKT","","",4031.64,""
"202502","Fran_Bus","KMB","","",71594.419,""
"202502","Fran_Bus","CTB","3","",25002.025,""
"202502","Fran_Bus","CTB","2","",2868.026,""
"202502","PLB","GMB","","",37856.852,""
"202502","PLB","RMB","","",3965.501,""
"202502","Ferries","NWFF","","",876.829,""
"202502","Ferries","STF","","",1344.322,""
"202502","Ferries","LFS","","",933.984,""
"202502","TAX","TAX","","",18946.338,""
"202502","RS","RS","","",5137.907,""
"202502","LRB","LRB","","",4426.546,""
"202503","Fran_Bus","KMB","","",80338.286,""
"202503","Fran_Bus","CTB","3","",28097.119,""
"202503","Fran_Bus","CTB","2","",3062.461,""
"202503","Fran_Bus","LWB","","",4109.423,""
"202503","Fran_Bus","NLB","","",3182.77,""
"202503","Railways","MTRC","","Local",148963.99,""
"202503","Railways","MTRC","","Airport",1116.451,""
"202503","Railways","MTRC","","LRT",13219.752,""
"202503","Railways","HKT","","",4523.488,""
"202503","TAX","TAX","","",21225.61,""
"202503","RS","RS","","",5747.84,""
"202503","LRB","LRB","","",5156.956,""
"202503","PLB","GMB","","",42678.259,""
"202503","PLB","RMB","","",4416.95,""
"202503","Ferries","NWFF","","",984.009,""
"202503","Ferries","STF","","",1292.076,""
"202503","Ferries","LFS","","",1042.525,""
"202504","Fran_Bus","KMB","","",73580.993,""
"202504","Fran_Bus","CTB","3","",25808.179,""
"202504","Fran_Bus","CTB","2","",3066.992,""
"202504","Fran_Bus","LWB","","",4074.514,""
"202504","Fran_Bus","NLB","","",2961.363,""
"202504","Railways","MTRC","","Local",136444.96,""
"202504","Railways","MTRC","","Airport",1148.193,""
"202504","Railways","MTRC","","LRT",12005.897,""
"202504","Railways","HKT","","",4136.959,""
"202504","PLB","GMB","","",39549.587,""
"202504","PLB","RMB","","",4039.581,""
"202504","Ferries","NWFF","","",994.428,""
"202504","Ferries","STF","","",1248.108,""
"202504","Ferries","LFS","","",1005.746,""
"202504","TAX","TAX","","",19864.07,""
"202504","RS","RS","","",5377.609,""
"202504","LRB","LRB","","",4668.495,""
"202505","Fran_Bus","KMB","","",78974.967,""
"202505","Fran_Bus","CTB","3","",27858.001,""
"202505","Fran_Bus","CTB","2","",3125.917,""
"202505","Railways","HKT","","",4419.889,""
"202505","Fran_Bus","LWB","","",4134.07,""
"202505","Fran_Bus","NLB","","",3128.501,""
"202505","Railways","MTRC","","Local",144041.474,""
"202505","Railways","MTRC","","Airport",1084.586,""
"202505","Railways","MTRC","","LRT",13304.504,""
"202505","PLB","GMB","","",42571.855,""
"202505","PLB","RMB","","",4375.737,""
"202505","Ferries","NWFF","","",1005.746,""
"202505","Ferries","STF","","",1273.004,""
"202505","Ferries","LFS","","",1048.896,""
"202505","TAX","TAX","","",20579.664,""
"202505","RS","RS","","",5766.799,""
"202505","LRB","LRB","","",5024.443,""
"202506","Fran_Bus","KMB","","",76369.546,""
"202506","Fran_Bus","CTB","3","",26556.041,""
"202506","Fran_Bus","CTB","2","",2947.789,""
"202506","Fran_Bus","LWB","","",3990.344,""
"202506","Fran_Bus","NLB","","",2996.668,""
"202506","Railways","MTRC","","Local",139711.121,""
"202506","Railways","MTRC","","Airport",977.257,""
"202506","Railways","MTRC","","LRT",12919.747,""
"202506","Railways","HKT","","",4018.353,""
"202506","PLB","GMB","","",41344.544,""
"202506","PLB","RMB","","",4256.81,""
"202506","Ferries","NWFF","","",831.691,""
"202506","Ferries","STF","","",1039.057,""
"202506","Ferries","LFS","","",905.748,""
"202506","TAX","TAX","","",20232.618,""
"202506","RS","RS","","",5608.077,""
"202506","LRB","LRB","","",4863.115,""
"202507","Fran_Bus","KMB","","",75682.243,""
"202507","Fran_Bus","CTB","3","",26110.076,""
"202507","Fran_Bus","CTB","2","",3073.87,""
"202507","Fran_Bus","LWB","","",4129.292,""
"202507","Fran_Bus","NLB","","",2942.236,""
"202507","Railways","MTRC","","Local",144136.053,""
"202507","Railways","MTRC","","Airport",1119.869,""
"202507","Railways","MTRC","","LRT",12739.42,""
"202507","Railways","HKT","","",3909.322,""
"202507","PLB","GMB","","",41026.992,""
"202507","PLB","RMB","","",4212.675,""
"202507","Ferries","NWFF","","",849.592,""
"202507","Ferries","STF","","",1483.732,""
"202507","Ferries","LFS","","",845.929,""
"202507","TAX","TAX","","",20682.641,""
"202507","RS","RS","","",5486.912,""
"202507","LRB","LRB","","",4794.899,""
"202508","Ferries","STF","","",1682.652,""
"202508","Ferries","LFS","","",884.885,""
"202508","TAX","TAX","","",20592.857,""
"202508","RS","RS","","",5572.593,""
"202508","LRB","LRB","","",4694.609,""
"202508","Fran_Bus","KMB","","",74831.121,""
"202508","Fran_Bus","CTB","3","",25995.364,""
"202508","Fran_Bus","CTB","2","",3212.02,""
"202508","Fran_Bus","LWB","","",4261.21,""
"202508","Fran_Bus","NLB","","",2996.923,""
"202508","Railways","MTRC","","Local",145922.81,""
"202508","Railways","MTRC","","Airport",1204.35,""
"202508","Railways","MTRC","","LRT",12415.377,""
"202508","PLB","GMB","","",40629.892,""
"202508","PLB","RMB","","",4157.346,""
"202508","Ferries","NWFF","","",877.588,""
"202508","Railways","HKT","","",3941.882,""
"202509","PLB","GMB","","",40063.993,""
"202509","PLB","RMB","","",4072.736,""
"202509","Ferries","NWFF","","",767.77,""
"202509","Ferries","STF","","",809.243,""
"202509","Ferries","LFS","","",813.584,""
"202509","TAX","TAX","","",18989.45,""
"202509","RS","RS","","",5372.435,""
"202509","LRB","LRB","","",4765.668,""
"202509","Fran_Bus","LWB","","",3824.634,""
"202509","Fran_Bus","NLB","","",2829.711,""
"202509","Railways","MTRC","","Local",138508.159,""
"202509","Railways","MTRC","","Airport",1041.506,""
"202509","Railways","MTRC","","LRT",12769.416,""
"202509","Railways","HKT","","",3663.09,""
"202509","Fran_Bus","KMB","","",73699.797,""
"202509","Fran_Bus","CTB","3","",25441.839,""
"202509","Fran_Bus","CTB","2","",2716.338,""
"202510","Railways","MTRC","","Local",152247.49,""
"202510","Ferries","LFS","","",1013.082,""
"202510","Railways","MTRC","","LRT",13813.108,""
"202510","Railways","HKT","","",4366.238,""
"202510","LRB","LRB","","",5233.048,""
"202510","RS","RS","","",5787.774,""
"202510","TAX","TAX","","",20756.339,""
"202510","Fran_Bus","NLB","","",3247.303,""
"202510","Fran_Bus","LWB","","",4291.524,""
"202510","Fran_Bus","CTB","2","",3153.965,""
"202510","Fran_Bus","CTB","3","",28313.688,""
"202510","Fran_Bus","KMB","","",80946.996,""
"202510","PLB","GMB","","",43735.401,""
"202510","PLB","RMB","","",4400.36,""
"202510","Ferries","NWFF","","",952.929,""
"202510","Ferries","STF","","",1375.975,""
"202510","Railways","MTRC","","Airport",1141.294,""
"202511","Ferries","STF","","",1314.2,""
"202511","Ferries","NWFF","","",972.872,""
"202511","PLB","RMB","","",4248.734,""
"202511","PLB","GMB","","",42554.948,""
"202511","LRB","LRB","","",5062.158,""
"202511","RS","RS","","",5715.364,""
"202511","Ferries","LFS","","",1057.884,""
"202511","TAX","TAX","","",21717.699,""
"202511","Railways","HKT","","",4324.972,""
"202511","Railways","MTRC","","LRT",13229.427,""
"202511","Railways","MTRC","","Airport",1144.815,""
"202511","Railways","MTRC","","Local",148928.648,""
"202511","Fran_Bus","NLB","","",3259.786,""
"202511","Fran_Bus","LWB","","",4274.988,""
"202511","Fran_Bus","CTB","2","",3166.55,""
"202511","Fran_Bus","CTB","3","",27777.499,""
"202511","Fran_Bus","KMB","","",79027.386,""
"202512","Fran_Bus","KMB","","",78702.362,""
"202512","LRB","LRB","","",4996.388,""
"202512","Fran_Bus","CTB","2","",3395.083,""
"202512","Fran_Bus","LWB","","",4507.271,""
"202512","Fran_Bus","NLB","","",3326.88,""
"202512","Railways","MTRC","","Local",150533.273,""
"202512","Railways","MTRC","","Airport",1248.257,""
"202512","Railways","MTRC","","LRT",13068.538,""
"202512","Railways","HKT","","",4565.363,""
"202512","PLB","GMB","","",42416.688,""
"202512","PLB","RMB","","",4222.744,""
"202512","Ferries","NWFF","","",975.249,""
"202512","Ferries","STF","","",1624.657,""
"202512","Ferries","LFS","","",1111.804,""
"202512","TAX","TAX","","",22269.617,""
"202512","RS","RS","","",5642.09,""
"202512","Fran_Bus","CTB","3","",28054.101,""
"202601","Railways","MTRC","","Airport",1124.96,""
"202601","Railways","MTRC","","LRT",13543.961,""
"202601","Fran_Bus","NLB","","",3351.688,""
"202601","Fran_Bus","LWB","","",4428.912,""
"202601","Fran_Bus","CTB","2","",3308.864,""
"202601","Fran_Bus","CTB","3","",28500.471,""
"202601","Fran_Bus","KMB","","",80144.869,""
"202601","LRB","LRB","","",5123.683,""
"202601","RS","RS","","",5745.863,"#"
"202601","TAX","TAX","","",22389.346,""
"202601","Ferries","LFS","","",1067.729,""
"202601","Ferries","STF","","",1498.324,""
"202601","Ferries","NWFF","","",953.635,""
"202601","PLB","RMB","","",4511.875,"#"
"202601","PLB","GMB","","",43231.567,"#"
"202601","Railways","HKT","","",4440.558,""
"202601","Railways","MTRC","","Local",153223.482,""
"202602","RS","RS","","",5016.48,"#"
"202602","TAX","TAX","","",23805.595,"#"
"202602","Ferries","LFS","","",1002.483,""
"202602","Ferries","STF","","",1821.007,""
"202602","Ferries","NWFF","","",934.411,""
"202602","PLB","RMB","","",3803.957,"#"
"202602","PLB","GMB","","",37148.05,"#"
"202602","Railways","HKT","","",4078.008,""
"202602","LRB","LRB","","",4352.524,""
"202602","Railways","MTRC","","Airport",952.086,""
"202602","Railways","MTRC","","Local",135128.688,""
"202602","Fran_Bus","NLB","","",2999.68,""
"202602","Fran_Bus","LWB","","",3947.375,""
"202602","Fran_Bus","CTB","2","",3134.18,""
"202602","Fran_Bus","CTB","3","",25194.642,""
"202602","Fran_Bus","KMB","","",70175.08,""
"202602","Railways","MTRC","","LRT",11748.944,""
"202603","RS","RS","","",5805.415,"#"
"202603","LRB","LRB","","",5205.815,""
"202603","Fran_Bus","KMB","","",81139.954,""
"202603","Fran_Bus","CTB","3","",28628.165,""
"202603","Fran_Bus","CTB","2","",3322.093,""
"202603","Fran_Bus","LWB","","",4491.757,""
"202603","Fran_Bus","NLB","","",3386.666,""
"202603","Railways","MTRC","","Local",152144.994,""
"202603","Railways","MTRC","","Airport",1137.034,""
"202603","Railways","MTRC","","LRT",13615.899,""
"202603","Railways","HKT","","",4407.993,""
"202603","PLB","GMB","","",43261.324,"#"
"202603","PLB","RMB","","",4396.469,"#"
"202603","Ferries","NWFF","","",995.326,""
"202603","Ferries","STF","","",1280.499,""
"202603","Ferries","LFS","","",1099.779,""
"202603","TAX","TAX","","",22483.973,"#"
"202604","PLB","GMB","","",39667.095,"#"
"202604","LRB","LRB","","",4796.056,""
"202604","Fran_Bus","KMB","","",73882.131,""
"202604","Fran_Bus","CTB","3","",26113.467,""
"202604","Fran_Bus","CTB","2","",3170.614,""
"202604","Fran_Bus","LWB","","",4339.176,""
"202604","Fran_Bus","NLB","","",3203.216,""
"202604","Railways","MTRC","","Local",137677.726,""
"202604","Railways","MTRC","","Airport",1081.515,""
"202604","Railways","MTRC","","LRT",12459.012,""
"202604","Railways","HKT","","",3979.667,""
"202604","Ferries","NWFF","","",912.485,""
"202604","Ferries","STF","","",1262.968,""
"202604","Ferries","LFS","","",972.943,""
"202604","TAX","TAX","","",20554.068,"#"
"202604","RS","RS","","",5374.583,"#"
"202604","PLB","RMB","","",4025.36,"#"
