link_id,type,length_m,freespeed_mps,modes,source_line_id,source_line_name,mid_nearest_road_distance_m
syn_bus_link_002427,synthetic_bus_trajectory,16.011,13.89,"car,pt",900000110015,空港快线闽江饭店专线(空港快线长乐机场站--空港快线闽江饭店站),84.609
syn_bus_link_002465,synthetic_bus_trajectory,35.006,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),1255.697
syn_bus_link_002466,synthetic_bus_trajectory,54.583,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),1230.955
syn_bus_link_002467,synthetic_bus_trajectory,61.419,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),1205.135
syn_bus_link_002468,synthetic_bus_trajectory,52.919,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),1173.63
syn_bus_link_002469,synthetic_bus_trajectory,12.954,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),1141.246
syn_bus_link_002470,synthetic_bus_trajectory,20.083,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),1124.872
syn_bus_link_002471,synthetic_bus_trajectory,65.747,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),1084.257
syn_bus_link_002472,synthetic_bus_trajectory,18.862,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),1045.791
syn_bus_link_002473,synthetic_bus_trajectory,16.075,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),1032.604
syn_bus_link_002474,synthetic_bus_trajectory,28.099,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),1018.271
syn_bus_link_002475,synthetic_bus_trajectory,10.179,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),1006.845
syn_bus_link_002476,synthetic_bus_trajectory,9.259,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),1003.182
syn_bus_link_002477,synthetic_bus_trajectory,15.199,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),1002.385
syn_bus_link_002478,synthetic_bus_trajectory,22.785,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),1000.349
syn_bus_link_002479,synthetic_bus_trajectory,11.736,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),988.441
syn_bus_link_002480,synthetic_bus_trajectory,6.988,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),981.409
syn_bus_link_002481,synthetic_bus_trajectory,14.973,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),970.969
syn_bus_link_002482,synthetic_bus_trajectory,10.308,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),958.692
syn_bus_link_002483,synthetic_bus_trajectory,9.121,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),950.086
syn_bus_link_002484,synthetic_bus_trajectory,8.525,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),943.305
syn_bus_link_002485,synthetic_bus_trajectory,10.964,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),937.543
syn_bus_link_002486,synthetic_bus_trajectory,49.491,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),946.47
syn_bus_link_002487,synthetic_bus_trajectory,14.017,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),941.412
syn_bus_link_002488,synthetic_bus_trajectory,11.624,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),930.85
syn_bus_link_002489,synthetic_bus_trajectory,7.283,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),921.825
syn_bus_link_002490,synthetic_bus_trajectory,6.729,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),914.972
syn_bus_link_002491,synthetic_bus_trajectory,40.369,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),895.861
syn_bus_link_002492,synthetic_bus_trajectory,15.834,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),875.551
syn_bus_link_002493,synthetic_bus_trajectory,13.129,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),868.282
syn_bus_link_002494,synthetic_bus_trajectory,12.982,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),865.582
syn_bus_link_002495,synthetic_bus_trajectory,15.501,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),867.17
syn_bus_link_002496,synthetic_bus_trajectory,14.582,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),864.732
syn_bus_link_002497,synthetic_bus_trajectory,15.975,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),855.457
syn_bus_link_002498,synthetic_bus_trajectory,38.146,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),839.962
syn_bus_link_002499,synthetic_bus_trajectory,15.133,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),823.379
syn_bus_link_002500,synthetic_bus_trajectory,10.995,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),812.597
syn_bus_link_002501,synthetic_bus_trajectory,39.474,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),788.168
syn_bus_link_002502,synthetic_bus_trajectory,74.787,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),732.2
syn_bus_link_002503,synthetic_bus_trajectory,18.412,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),686.59
syn_bus_link_002504,synthetic_bus_trajectory,19.918,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),667.54
syn_bus_link_002505,synthetic_bus_trajectory,17.703,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),649.164
syn_bus_link_002506,synthetic_bus_trajectory,48.263,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),617.917
syn_bus_link_002507,synthetic_bus_trajectory,74.228,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),560.062
syn_bus_link_002508,synthetic_bus_trajectory,69.577,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),493.367
syn_bus_link_002509,synthetic_bus_trajectory,10.877,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),416.448
syn_bus_link_002510,synthetic_bus_trajectory,63.504,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),378.654
syn_bus_link_002511,synthetic_bus_trajectory,30.301,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),333.395
syn_bus_link_002512,synthetic_bus_trajectory,70.447,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),283.888
syn_bus_link_002513,synthetic_bus_trajectory,5.68,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),238.292
syn_bus_link_002514,synthetic_bus_trajectory,9.296,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),240.907
syn_bus_link_002515,synthetic_bus_trajectory,15.618,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),237.668
syn_bus_link_002516,synthetic_bus_trajectory,14.934,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),144.877
syn_bus_link_002517,synthetic_bus_trajectory,8.438,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),136.657
syn_bus_link_002518,synthetic_bus_trajectory,14.071,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),130.606
syn_bus_link_002519,synthetic_bus_trajectory,10.638,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),128.01
syn_bus_link_002520,synthetic_bus_trajectory,65.714,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),134.622
syn_bus_link_002521,synthetic_bus_trajectory,14.429,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),151.248
syn_bus_link_002522,synthetic_bus_trajectory,9.098,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),154.863
syn_bus_link_002523,synthetic_bus_trajectory,17.987,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),155.168
syn_bus_link_002524,synthetic_bus_trajectory,9.319,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),152.656
syn_bus_link_002525,synthetic_bus_trajectory,71.908,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),137.77
syn_bus_link_002526,synthetic_bus_trajectory,71.915,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),121.417
syn_bus_link_002527,synthetic_bus_trajectory,76.142,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),166.403
syn_bus_link_002528,synthetic_bus_trajectory,26.64,13.89,"car,pt",900000112774,捷坂线(捷坂--新店永辉),100.081
syn_bus_link_002529,synthetic_bus_trajectory,30.379,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),94.656
syn_bus_link_002530,synthetic_bus_trajectory,47.944,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),130.418
syn_bus_link_002531,synthetic_bus_trajectory,48.461,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),176.81
syn_bus_link_002532,synthetic_bus_trajectory,36.939,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),218.625
syn_bus_link_002533,synthetic_bus_trajectory,69.587,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),225.041
syn_bus_link_002534,synthetic_bus_trajectory,69.372,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),210.509
syn_bus_link_002535,synthetic_bus_trajectory,3.68,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),187.256
syn_bus_link_002536,synthetic_bus_trajectory,20.802,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),194.53
syn_bus_link_002537,synthetic_bus_trajectory,41.902,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),390.808
syn_bus_link_002538,synthetic_bus_trajectory,10.877,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),416.448
syn_bus_link_002539,synthetic_bus_trajectory,30.583,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),436.7
syn_bus_link_002540,synthetic_bus_trajectory,12.45,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),455.481
syn_bus_link_002541,synthetic_bus_trajectory,69.577,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),493.367
syn_bus_link_002542,synthetic_bus_trajectory,74.228,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),560.062
syn_bus_link_002543,synthetic_bus_trajectory,48.263,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),617.917
syn_bus_link_002544,synthetic_bus_trajectory,17.703,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),649.164
syn_bus_link_002545,synthetic_bus_trajectory,19.918,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),667.54
syn_bus_link_002546,synthetic_bus_trajectory,18.412,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),686.59
syn_bus_link_002547,synthetic_bus_trajectory,74.787,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),732.2
syn_bus_link_002548,synthetic_bus_trajectory,39.474,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),788.168
syn_bus_link_002549,synthetic_bus_trajectory,10.995,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),812.597
syn_bus_link_002550,synthetic_bus_trajectory,15.133,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),823.379
syn_bus_link_002551,synthetic_bus_trajectory,38.146,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),839.962
syn_bus_link_002552,synthetic_bus_trajectory,15.975,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),855.457
syn_bus_link_002553,synthetic_bus_trajectory,14.582,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),864.732
syn_bus_link_002554,synthetic_bus_trajectory,15.501,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),867.17
syn_bus_link_002555,synthetic_bus_trajectory,12.982,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),865.582
syn_bus_link_002556,synthetic_bus_trajectory,13.129,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),868.282
syn_bus_link_002557,synthetic_bus_trajectory,15.834,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),875.551
syn_bus_link_002558,synthetic_bus_trajectory,40.369,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),895.861
syn_bus_link_002559,synthetic_bus_trajectory,6.729,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),914.972
syn_bus_link_002560,synthetic_bus_trajectory,7.283,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),921.825
syn_bus_link_002561,synthetic_bus_trajectory,11.624,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),930.85
syn_bus_link_002562,synthetic_bus_trajectory,14.017,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),941.412
syn_bus_link_002563,synthetic_bus_trajectory,49.491,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),946.47
syn_bus_link_002564,synthetic_bus_trajectory,10.964,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),937.543
syn_bus_link_002565,synthetic_bus_trajectory,8.525,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),943.305
syn_bus_link_002566,synthetic_bus_trajectory,9.121,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),950.086
syn_bus_link_002567,synthetic_bus_trajectory,10.308,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),958.692
syn_bus_link_002568,synthetic_bus_trajectory,14.973,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),970.969
syn_bus_link_002569,synthetic_bus_trajectory,6.988,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),981.409
syn_bus_link_002570,synthetic_bus_trajectory,11.736,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),988.441
syn_bus_link_002571,synthetic_bus_trajectory,22.785,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),1000.349
syn_bus_link_002572,synthetic_bus_trajectory,15.199,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),1002.385
syn_bus_link_002573,synthetic_bus_trajectory,9.259,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),1003.182
syn_bus_link_002574,synthetic_bus_trajectory,10.179,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),1006.845
syn_bus_link_002575,synthetic_bus_trajectory,28.099,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),1018.271
syn_bus_link_002576,synthetic_bus_trajectory,16.075,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),1032.604
syn_bus_link_002577,synthetic_bus_trajectory,10.534,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),1042.426
syn_bus_link_002578,synthetic_bus_trajectory,8.345,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),1050.292
syn_bus_link_002579,synthetic_bus_trajectory,65.747,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),1084.257
syn_bus_link_002580,synthetic_bus_trajectory,20.083,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),1124.872
syn_bus_link_002581,synthetic_bus_trajectory,12.954,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),1141.246
syn_bus_link_002582,synthetic_bus_trajectory,52.919,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),1173.63
syn_bus_link_002583,synthetic_bus_trajectory,61.419,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),1205.135
syn_bus_link_002584,synthetic_bus_trajectory,54.583,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),1230.955
syn_bus_link_002585,synthetic_bus_trajectory,35.006,13.89,"car,pt",900000112776,捷坂线(北峰客运站--捷坂),1255.697
syn_bus_link_002624,synthetic_bus_trajectory,10.594,13.89,"car,pt",900000114301,681路(龙福机电交易市场--福州外语外贸学院),585.546
syn_bus_link_002625,synthetic_bus_trajectory,25.062,13.89,"car,pt",900000114301,681路(龙福机电交易市场--福州外语外贸学院),573.767
syn_bus_link_002626,synthetic_bus_trajectory,47.941,13.89,"car,pt",900000114301,681路(龙福机电交易市场--福州外语外贸学院),560.475
syn_bus_link_002627,synthetic_bus_trajectory,5.526,13.89,"car,pt",900000114301,681路(龙福机电交易市场--福州外语外贸学院),555.655
syn_bus_link_002628,synthetic_bus_trajectory,22.942,13.89,"car,pt",900000114301,681路(龙福机电交易市场--福州外语外贸学院),557.706
syn_bus_link_002629,synthetic_bus_trajectory,14.23,13.89,"car,pt",900000114301,681路(龙福机电交易市场--福州外语外贸学院),561.637
syn_bus_link_002630,synthetic_bus_trajectory,24.405,13.89,"car,pt",900000114301,681路(龙福机电交易市场--福州外语外贸学院),567.97
syn_bus_link_002631,synthetic_bus_trajectory,8.096,13.89,"car,pt",900000114301,681路(龙福机电交易市场--福州外语外贸学院),574.048
syn_bus_link_002632,synthetic_bus_trajectory,70.926,13.89,"car,pt",900000116116,空港快线海峡都市报专线(海峡都市报社--长乐国际机场候机楼),90.762
syn_bus_link_002633,synthetic_bus_trajectory,36.814,13.89,"car,pt",900000116116,空港快线海峡都市报专线(海峡都市报社--长乐国际机场候机楼),131.635
syn_bus_link_002634,synthetic_bus_trajectory,56.737,13.89,"car,pt",900000116116,空港快线海峡都市报专线(海峡都市报社--长乐国际机场候机楼),118.272
syn_bus_link_002635,synthetic_bus_trajectory,49.763,13.89,"car,pt",900000116116,空港快线海峡都市报专线(海峡都市报社--长乐国际机场候机楼),81.338
syn_bus_link_002636,synthetic_bus_trajectory,58.824,13.89,"car,pt",900000116116,空港快线海峡都市报专线(海峡都市报社--长乐国际机场候机楼),95.905
syn_bus_link_002637,synthetic_bus_trajectory,58.824,13.89,"car,pt",900000116116,空港快线海峡都市报专线(海峡都市报社--长乐国际机场候机楼),124.341
syn_bus_link_002638,synthetic_bus_trajectory,58.999,13.89,"car,pt",900000116116,空港快线海峡都市报专线(海峡都市报社--长乐国际机场候机楼),83.05
syn_bus_link_002639,synthetic_bus_trajectory,63.306,13.89,"car,pt",900000116116,空港快线海峡都市报专线(海峡都市报社--长乐国际机场候机楼),87.27
syn_bus_link_002640,synthetic_bus_trajectory,42.376,13.89,"car,pt",900000116116,空港快线海峡都市报专线(海峡都市报社--长乐国际机场候机楼),91.542
syn_bus_link_002641,synthetic_bus_trajectory,39.103,13.89,"car,pt",900000116116,空港快线海峡都市报专线(海峡都市报社--长乐国际机场候机楼),84.217
syn_bus_link_002642,synthetic_bus_trajectory,39.928,13.89,"car,pt",900000116116,空港快线海峡都市报专线(海峡都市报社--长乐国际机场候机楼),108.208
syn_bus_link_002643,synthetic_bus_trajectory,28.623,13.89,"car,pt",900000116116,空港快线海峡都市报专线(海峡都市报社--长乐国际机场候机楼),155.612
syn_bus_link_002644,synthetic_bus_trajectory,36.797,13.89,"car,pt",900000116116,空港快线海峡都市报专线(海峡都市报社--长乐国际机场候机楼),177.815
syn_bus_link_002645,synthetic_bus_trajectory,79.901,13.89,"car,pt",900000116116,空港快线海峡都市报专线(海峡都市报社--长乐国际机场候机楼),302.687
syn_bus_link_002646,synthetic_bus_trajectory,73.172,13.89,"car,pt",900000116116,空港快线海峡都市报专线(海峡都市报社--长乐国际机场候机楼),379.606
syn_bus_link_002647,synthetic_bus_trajectory,81.549,13.89,"car,pt",900000116116,空港快线海峡都市报专线(海峡都市报社--长乐国际机场候机楼),456.669
syn_bus_link_002648,synthetic_bus_trajectory,77.347,13.89,"car,pt",900000116116,空港快线海峡都市报专线(海峡都市报社--长乐国际机场候机楼),533.815
syn_bus_link_002649,synthetic_bus_trajectory,45.58,13.89,"car,pt",900000118761,地铁接驳1号专线(金山浦上公交枢纽站--市军休中心),100.704
syn_bus_link_002650,synthetic_bus_trajectory,7.072,13.89,"car,pt",900000118761,地铁接驳1号专线(金山浦上公交枢纽站--市军休中心),116.118
syn_bus_link_002651,synthetic_bus_trajectory,8.127,13.89,"car,pt",900000118761,地铁接驳1号专线(金山浦上公交枢纽站--市军休中心),113.885
syn_bus_link_002652,synthetic_bus_trajectory,12.089,13.89,"car,pt",900000118761,地铁接驳1号专线(金山浦上公交枢纽站--市军休中心),107.718
syn_bus_link_002653,synthetic_bus_trajectory,12.089,13.89,"car,pt",900000118762,地铁接驳1号专线(市军休中心--金山浦上公交枢纽站),107.718
syn_bus_link_002654,synthetic_bus_trajectory,8.127,13.89,"car,pt",900000118762,地铁接驳1号专线(市军休中心--金山浦上公交枢纽站),113.885
syn_bus_link_002655,synthetic_bus_trajectory,7.072,13.89,"car,pt",900000118762,地铁接驳1号专线(市军休中心--金山浦上公交枢纽站),116.118
syn_bus_link_002656,synthetic_bus_trajectory,46.831,13.89,"car,pt",900000118762,地铁接驳1号专线(市军休中心--金山浦上公交枢纽站),107.449
syn_bus_link_002657,synthetic_bus_trajectory,16.992,13.89,"car,pt",900000118762,地铁接驳1号专线(市军休中心--金山浦上公交枢纽站),91.66
syn_bus_link_002658,synthetic_bus_trajectory,27.238,13.89,"car,pt",900000118762,地铁接驳1号专线(市军休中心--金山浦上公交枢纽站),94.523
syn_bus_link_002659,synthetic_bus_trajectory,7.387,13.89,"car,pt",900000122233,M2路(火车南站西广场--马尾青洲公交总站),83.162
syn_bus_link_002660,synthetic_bus_trajectory,67.272,13.89,"car,pt",900000122233,M2路(火车南站西广场--马尾青洲公交总站),84.414
syn_bus_link_002695,synthetic_bus_trajectory,44.247,13.89,"car,pt",900000125030,M3路(马尾青洲公交总站--鼓山公交总站),88.113
syn_bus_link_002696,synthetic_bus_trajectory,24.856,13.89,"car,pt",900000127824,57路区间(连坂村--连坂村),85.714
syn_bus_link_002697,synthetic_bus_trajectory,29.86,13.89,"car,pt",900000127824,57路区间(连坂村--连坂村),87.625
syn_bus_link_002698,synthetic_bus_trajectory,29.568,13.89,"car,pt",900000127824,57路区间(连坂村--连坂村),101.241
syn_bus_link_002699,synthetic_bus_trajectory,18.767,13.89,"car,pt",900000127824,57路区间(连坂村--连坂村),94.595
syn_bus_link_002700,synthetic_bus_trajectory,42.925,13.89,"car,pt",900000127824,57路区间(连坂村--连坂村),83.079
syn_bus_link_002701,synthetic_bus_trajectory,78.063,13.89,"car,pt",900000128846,地铁接驳8号专线(奥体路公交总站--金山体育场),127.969
syn_bus_link_002702,synthetic_bus_trajectory,10.202,13.89,"car,pt",900000128846,地铁接驳8号专线(奥体路公交总站--金山体育场),104.023
syn_bus_link_002703,synthetic_bus_trajectory,46.412,13.89,"car,pt",900000128846,地铁接驳8号专线(奥体路公交总站--金山体育场),88.808
syn_bus_link_002704,synthetic_bus_trajectory,23.907,13.89,"car,pt",900000128846,地铁接驳8号专线(奥体路公交总站--金山体育场),80.463
syn_bus_link_002705,synthetic_bus_trajectory,15.676,13.89,"car,pt",900000128846,地铁接驳8号专线(奥体路公交总站--金山体育场),91.89
syn_bus_link_002706,synthetic_bus_trajectory,11.317,13.89,"car,pt",900000128846,地铁接驳8号专线(奥体路公交总站--金山体育场),98.432
syn_bus_link_002707,synthetic_bus_trajectory,27.968,13.89,"car,pt",900000128846,地铁接驳8号专线(奥体路公交总站--金山体育场),107.015
syn_bus_link_002708,synthetic_bus_trajectory,31.316,13.89,"car,pt",900000128846,地铁接驳8号专线(奥体路公交总站--金山体育场),100.879
syn_bus_link_002709,synthetic_bus_trajectory,17.867,13.89,"car,pt",900000128846,地铁接驳8号专线(奥体路公交总站--金山体育场),93.291
syn_bus_link_002710,synthetic_bus_trajectory,22.482,13.89,"car,pt",900000128846,地铁接驳8号专线(奥体路公交总站--金山体育场),88.046
syn_bus_link_002711,synthetic_bus_trajectory,18.357,13.89,"car,pt",900000128846,地铁接驳8号专线(奥体路公交总站--金山体育场),83.197
syn_bus_link_002712,synthetic_bus_trajectory,28.417,13.89,"car,pt",900000128846,地铁接驳8号专线(奥体路公交总站--金山体育场),82.489
syn_bus_link_002713,synthetic_bus_trajectory,45.364,13.89,"car,pt",900000128846,地铁接驳8号专线(奥体路公交总站--金山体育场),83.059
syn_bus_link_002714,synthetic_bus_trajectory,45.119,13.89,"car,pt",900000128846,地铁接驳8号专线(奥体路公交总站--金山体育场),83.389
syn_bus_link_002715,synthetic_bus_trajectory,13.267,13.89,"car,pt",900000128846,地铁接驳8号专线(奥体路公交总站--金山体育场),84.318
syn_bus_link_002716,synthetic_bus_trajectory,13.267,13.89,"car,pt",900000128846,地铁接驳8号专线(奥体路公交总站--金山体育场),85.449
syn_bus_link_002717,synthetic_bus_trajectory,18.726,13.89,"car,pt",900000128846,地铁接驳8号专线(奥体路公交总站--金山体育场),87.999
syn_bus_link_002718,synthetic_bus_trajectory,16.388,13.89,"car,pt",900000128846,地铁接驳8号专线(奥体路公交总站--金山体育场),82.246
syn_bus_link_002719,synthetic_bus_trajectory,16.388,13.89,"car,pt",900000128847,地铁接驳8号专线(金山体育场--奥体路公交总站),82.246
syn_bus_link_002720,synthetic_bus_trajectory,18.726,13.89,"car,pt",900000128847,地铁接驳8号专线(金山体育场--奥体路公交总站),87.999
syn_bus_link_002721,synthetic_bus_trajectory,13.267,13.89,"car,pt",900000128847,地铁接驳8号专线(金山体育场--奥体路公交总站),85.449
syn_bus_link_002722,synthetic_bus_trajectory,13.267,13.89,"car,pt",900000128847,地铁接驳8号专线(金山体育场--奥体路公交总站),84.318
syn_bus_link_002723,synthetic_bus_trajectory,45.119,13.89,"car,pt",900000128847,地铁接驳8号专线(金山体育场--奥体路公交总站),83.389
syn_bus_link_002724,synthetic_bus_trajectory,45.364,13.89,"car,pt",900000128847,地铁接驳8号专线(金山体育场--奥体路公交总站),83.059
syn_bus_link_002725,synthetic_bus_trajectory,28.417,13.89,"car,pt",900000128847,地铁接驳8号专线(金山体育场--奥体路公交总站),82.489
syn_bus_link_002726,synthetic_bus_trajectory,18.357,13.89,"car,pt",900000128847,地铁接驳8号专线(金山体育场--奥体路公交总站),83.197
syn_bus_link_002727,synthetic_bus_trajectory,22.482,13.89,"car,pt",900000128847,地铁接驳8号专线(金山体育场--奥体路公交总站),88.046
syn_bus_link_002728,synthetic_bus_trajectory,17.867,13.89,"car,pt",900000128847,地铁接驳8号专线(金山体育场--奥体路公交总站),93.291
syn_bus_link_002729,synthetic_bus_trajectory,31.316,13.89,"car,pt",900000128847,地铁接驳8号专线(金山体育场--奥体路公交总站),100.879
syn_bus_link_002730,synthetic_bus_trajectory,39.285,13.89,"car,pt",900000128847,地铁接驳8号专线(金山体育场--奥体路公交总站),104.554
syn_bus_link_002731,synthetic_bus_trajectory,15.676,13.89,"car,pt",900000128847,地铁接驳8号专线(金山体育场--奥体路公交总站),91.89
syn_bus_link_002732,synthetic_bus_trajectory,23.907,13.89,"car,pt",900000128847,地铁接驳8号专线(金山体育场--奥体路公交总站),80.463
syn_bus_link_002737,synthetic_bus_trajectory,59.783,13.89,"car,pt",900000139514,352路(敬老线路)(公交福湾站--金山浦上公交枢纽站),158.32
syn_bus_link_002738,synthetic_bus_trajectory,12.971,13.89,"car,pt",900000139514,352路(敬老线路)(公交福湾站--金山浦上公交枢纽站),121.963
syn_bus_link_002739,synthetic_bus_trajectory,40.801,13.89,"car,pt",900000139514,352路(敬老线路)(公交福湾站--金山浦上公交枢纽站),95.091
syn_bus_link_002740,synthetic_bus_trajectory,40.801,13.89,"car,pt",900000139515,352路(敬老线路)(金山浦上公交枢纽站--公交福湾站),92.045
syn_bus_link_002741,synthetic_bus_trajectory,12.971,13.89,"car,pt",900000139515,352路(敬老线路)(金山浦上公交枢纽站--公交福湾站),121.933
syn_bus_link_002742,synthetic_bus_trajectory,41.977,13.89,"car,pt",900000139515,352路(敬老线路)(金山浦上公交枢纽站--公交福湾站),149.387
