matsim_line_id,matsim_route_id,official_operator,official_operator_components_json,official_route_id,official_route_sequence,operator_scope_status,route_franchise_scope_status,json_direction_status,json_route_key,csdi_route_key,csdi_exact_key_match,csdi_candidate_count,csdi_object_ids_json,csdi_source_feature_indices_json,csdi_key_multiplicity_status,matsim_route_suffix,matsim_route_suffix_used_as_scope_evidence,scope_evidence_method,scope_evidence_source_file,scope_evidence_sha256,mapping_quality,unresolved_reason
line_bus_1419,bus_1419_2,KMB,"[""KMB""]",1419,2,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1419|2,KMB|1419|2,True,1,[549],[548],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1420,bus_1420_1,KMB,"[""KMB""]",1420,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1420|1,KMB|1420|1,True,1,[550],[549],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1421,bus_1421_1,KMB,"[""KMB""]",1421,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1421|1,KMB|1421|1,True,1,[551],[550],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1421,bus_1421_2,KMB,"[""KMB""]",1421,2,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1421|2,KMB|1421|2,True,1,[552],[551],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1422,bus_1422_1,KMB,"[""KMB""]",1422,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1422|1,KMB|1422|1,True,1,[553],[552],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1422,bus_1422_2,KMB,"[""KMB""]",1422,2,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1422|2,KMB|1422|2,True,1,[554],[553],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1423,bus_1423_1,KMB,"[""KMB""]",1423,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1423|1,KMB|1423|1,True,1,[555],[554],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1424,bus_1424_1,KMB,"[""KMB""]",1424,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1424|1,KMB|1424|1,True,1,[556],[555],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1424,bus_1424_2,KMB,"[""KMB""]",1424,2,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1424|2,KMB|1424|2,True,1,[557],[556],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1425,bus_1425_1,KMB,"[""KMB""]",1425,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1425|1,KMB|1425|1,True,1,[558],[557],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1427,bus_1427_1,KMB,"[""KMB""]",1427,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1427|1,KMB|1427|1,True,1,[559],[558],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1427,bus_1427_2,KMB,"[""KMB""]",1427,2,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1427|2,KMB|1427|2,True,1,[560],[559],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1428,bus_1428_1,KMB,"[""KMB""]",1428,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1428|1,KMB|1428|1,True,1,[561],[560],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1428,bus_1428_2,KMB,"[""KMB""]",1428,2,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1428|2,KMB|1428|2,True,1,[562],[561],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1430,bus_1430_1,KMB+CTB,"[""KMB"",""CTB""]",1430,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB+CTB|1430|1,KMB+CTB|1430|1,True,1,[563],[562],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1430,bus_1430_2,KMB+CTB,"[""KMB"",""CTB""]",1430,2,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB+CTB|1430|2,KMB+CTB|1430|2,True,1,[564],[563],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1431,bus_1431_1,KMB+CTB,"[""KMB"",""CTB""]",1431,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB+CTB|1431|1,KMB+CTB|1431|1,True,1,[565],[564],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1431,bus_1431_2,KMB+CTB,"[""KMB"",""CTB""]",1431,2,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB+CTB|1431|2,KMB+CTB|1431|2,True,1,[566],[565],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1432,bus_1432_1,KMB+CTB,"[""KMB"",""CTB""]",1432,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB+CTB|1432|1,KMB+CTB|1432|1,True,1,[567],[566],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1432,bus_1432_2,KMB+CTB,"[""KMB"",""CTB""]",1432,2,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB+CTB|1432|2,KMB+CTB|1432|2,True,1,[568],[567],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1433,bus_1433_1,KMB+CTB,"[""KMB"",""CTB""]",1433,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB+CTB|1433|1,KMB+CTB|1433|1,True,1,[569],[568],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1433,bus_1433_2,KMB+CTB,"[""KMB"",""CTB""]",1433,2,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB+CTB|1433|2,KMB+CTB|1433|2,True,1,[570],[569],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1434,bus_1434_1,KMB+CTB,"[""KMB"",""CTB""]",1434,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB+CTB|1434|1,KMB+CTB|1434|1,True,1,[571],[570],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1434,bus_1434_2,KMB+CTB,"[""KMB"",""CTB""]",1434,2,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB+CTB|1434|2,KMB+CTB|1434|2,True,1,[572],[571],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1435,bus_1435_1,KMB,"[""KMB""]",1435,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1435|1,KMB|1435|1,True,1,[573],[572],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1435,bus_1435_2,KMB,"[""KMB""]",1435,2,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1435|2,KMB|1435|2,True,1,[574],[573],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1436,bus_1436_1,KMB,"[""KMB""]",1436,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1436|1,KMB|1436|1,True,1,[575],[574],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1437,bus_1437_1,KMB,"[""KMB""]",1437,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1437|1,KMB|1437|1,True,1,[576],[575],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1437,bus_1437_2,KMB,"[""KMB""]",1437,2,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1437|2,KMB|1437|2,True,1,[577],[576],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1438,bus_1438_1,KMB,"[""KMB""]",1438,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1438|1,KMB|1438|1,True,1,[578],[577],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1438,bus_1438_2,KMB,"[""KMB""]",1438,2,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1438|2,KMB|1438|2,True,1,[579],[578],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1439,bus_1439_1,KMB,"[""KMB""]",1439,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1439|1,KMB|1439|1,True,1,[580],[579],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1439,bus_1439_2,KMB,"[""KMB""]",1439,2,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1439|2,KMB|1439|2,True,1,[581],[580],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1441,bus_1441_1,KMB,"[""KMB""]",1441,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1441|1,KMB|1441|1,True,1,[582],[581],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1441,bus_1441_2,KMB,"[""KMB""]",1441,2,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1441|2,KMB|1441|2,True,1,[583],[582],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1443,bus_1443_1,KMB,"[""KMB""]",1443,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1443|1,KMB|1443|1,True,1,[584],[583],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1443,bus_1443_2,KMB,"[""KMB""]",1443,2,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1443|2,KMB|1443|2,True,1,[585],[584],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1444,bus_1444_1,KMB,"[""KMB""]",1444,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1444|1,KMB|1444|1,True,1,[586],[585],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1444,bus_1444_2,KMB,"[""KMB""]",1444,2,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1444|2,KMB|1444|2,True,1,[587],[586],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1445,bus_1445_1,KMB+CTB,"[""KMB"",""CTB""]",1445,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB+CTB|1445|1,KMB+CTB|1445|1,True,1,[588],[587],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1445,bus_1445_2,KMB+CTB,"[""KMB"",""CTB""]",1445,2,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB+CTB|1445|2,KMB+CTB|1445|2,True,1,[589],[588],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1450,bus_1450_1,LWB,"[""LWB""]",1450,1,confirmed_franchised_operator,confirmed_franchised_route,exact,LWB|1450|1,LWB|1450|1,True,1,[590],[589],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1451,bus_1451_1,LWB,"[""LWB""]",1451,1,confirmed_franchised_operator,confirmed_franchised_route,exact,LWB|1451|1,LWB|1451|1,True,1,[591],[590],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1452,bus_1452_1,LWB+CTB,"[""LWB"",""CTB""]",1452,1,confirmed_franchised_operator,confirmed_franchised_route,exact,LWB+CTB|1452|1,LWB+CTB|1452|1,True,1,[592],[591],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1453,bus_1453_1,LWB+CTB,"[""LWB"",""CTB""]",1453,1,confirmed_franchised_operator,confirmed_franchised_route,exact,LWB+CTB|1453|1,LWB+CTB|1453|1,True,1,[593],[592],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1457,bus_1457_1,LWB,"[""LWB""]",1457,1,confirmed_franchised_operator,confirmed_franchised_route,exact,LWB|1457|1,LWB|1457|1,True,1,[594],[593],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1457,bus_1457_2,LWB,"[""LWB""]",1457,2,confirmed_franchised_operator,confirmed_franchised_route,exact,LWB|1457|2,LWB|1457|2,True,1,[595],[594],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1458,bus_1458_1,LWB,"[""LWB""]",1458,1,confirmed_franchised_operator,confirmed_franchised_route,exact,LWB|1458|1,LWB|1458|1,True,1,[596],[595],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1458,bus_1458_2,LWB,"[""LWB""]",1458,2,confirmed_franchised_operator,confirmed_franchised_route,exact,LWB|1458|2,LWB|1458|2,True,1,[597],[596],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1459,bus_1459_1,LWB,"[""LWB""]",1459,1,confirmed_franchised_operator,confirmed_franchised_route,exact,LWB|1459|1,LWB|1459|1,True,1,[598],[597],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1459,bus_1459_2,LWB,"[""LWB""]",1459,2,confirmed_franchised_operator,confirmed_franchised_route,exact,LWB|1459|2,LWB|1459|2,True,1,[599],[598],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1460,bus_1460_1,LWB,"[""LWB""]",1460,1,confirmed_franchised_operator,confirmed_franchised_route,exact,LWB|1460|1,LWB|1460|1,True,1,[600],[599],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1460,bus_1460_2,LWB,"[""LWB""]",1460,2,confirmed_franchised_operator,confirmed_franchised_route,exact,LWB|1460|2,LWB|1460|2,True,1,[601],[600],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1461,bus_1461_1,LWB,"[""LWB""]",1461,1,confirmed_franchised_operator,confirmed_franchised_route,exact,LWB|1461|1,LWB|1461|1,True,1,[602],[601],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1461,bus_1461_2,LWB,"[""LWB""]",1461,2,confirmed_franchised_operator,confirmed_franchised_route,exact,LWB|1461|2,LWB|1461|2,True,1,[603],[602],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1462,bus_1462_1,LWB,"[""LWB""]",1462,1,confirmed_franchised_operator,confirmed_franchised_route,exact,LWB|1462|1,LWB|1462|1,True,1,[604],[603],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1462,bus_1462_2,LWB,"[""LWB""]",1462,2,confirmed_franchised_operator,confirmed_franchised_route,exact,LWB|1462|2,LWB|1462|2,True,1,[605],[604],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1466,bus_1466_1,LWB,"[""LWB""]",1466,1,confirmed_franchised_operator,confirmed_franchised_route,exact,LWB|1466|1,LWB|1466|1,True,1,[606],[605],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1466,bus_1466_2,LWB,"[""LWB""]",1466,2,confirmed_franchised_operator,confirmed_franchised_route,exact,LWB|1466|2,LWB|1466|2,True,1,[607],[606],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1467,bus_1467_1,LWB,"[""LWB""]",1467,1,confirmed_franchised_operator,confirmed_franchised_route,exact,LWB|1467|1,LWB|1467|1,True,1,[608],[607],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1467,bus_1467_2,LWB,"[""LWB""]",1467,2,confirmed_franchised_operator,confirmed_franchised_route,exact,LWB|1467|2,LWB|1467|2,True,1,[609],[608],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
